fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,candidate_model,independence_claim,component_p,fitted_phylogenetic_parameter,component_fit_pass
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,ns ~ even,0.0502745237030184,0.5265953980346352,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,ns ~ ltr,0.007885166700017241,9.999999999999994e-8,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,cs ~ iod,0.021788310215880926,9.999999999999994e-8,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,iod ~ even,0.05881443630942476,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,iod ~ ltr,0.01813537665106654,9.999999999999994e-8,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,cs ~ even,0.23380553893407466,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,cs ~ ltr,0.0647827288893578,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,integrated_null,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,iod ~ ltr,0.01813537665106654,9.999999999999994e-8,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,ns ~ iod + ltr,0.7756926878398792,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,cs ~ ns + ltr,0.6825279064255172,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,iod ~ even,0.05881443630942476,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,ns ~ iod + even,0.5197644280732276,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,cs ~ ns + even,0.8906715600006775,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,iod_morphology_only,cs ~ ns + iod,0.36560499998079954,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,iod ~ even + ltr,0.13619693243939107,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,ns ~ iod + ltr,0.7756926878398792,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,cs ~ ns + ltr,0.6825279064255172,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.476448469645148,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.7032981476219126,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.35809624829684816,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,ns ~ iod + even,0.5197644280732276,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,cs ~ ns + even,0.8906715600006775,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,ns ~ iod + ltr,0.7756926878398792,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,cs ~ ns + ltr,0.6825279064255172,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.4230557224955498,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.13619693243939107,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.6573655834211606,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.6825279064255172,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,cs ~ ns + even,0.8906715600006775,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.35809624829684816,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,iod ~ even + ltr,0.13619693243939107,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,ns ~ iod + ltr,0.7756926878398792,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.5945786870904959,9.999999999999994e-8,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,ns ~ iod + even,0.5197644280732276,1,TRUE
data__focal__integrated__image_balanced_selected50__all_selected__none,integrated,data,focal,image_balanced_selected50,all_selected,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.35809624829684816,9.999999999999994e-8,TRUE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,morphology_null,ns ~ iod,3.403732222450715e-4,1,FALSE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,morphology_null,cs ~ ns,8.806604486908379e-4,9.999999999999994e-8,FALSE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,morphology_null,cs ~ iod,0.06074275943399453,9.999999999999994e-8,TRUE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_to_nucleus,cs ~ iod,0.06074275943399453,9.999999999999994e-8,TRUE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_to_nucleus,cs ~ iod + ns,0.006902749301070912,9.999999999999994e-8,FALSE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_to_cell,ns ~ iod,3.403732222450715e-4,1,FALSE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_to_cell,cs ~ iod + ns,0.006902749301070912,9.999999999999994e-8,FALSE
data__focal__iod_morphology__literal_largest100_eligible__all_selected__none,iod_morphology,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.6202339483978669,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,ns ~ iod,3.403732222450715e-4,1,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,cs ~ ns,8.806604486908379e-4,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,ns ~ even,0.020366887887752046,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,ns ~ ltr,0.025676876334701084,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,cs ~ iod,0.06074275943399453,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,iod ~ even,0.05881443630942476,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,iod ~ ltr,0.01813537665106654,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,cs ~ even,0.19058270078809625,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,cs ~ ltr,0.12779950964454964,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,integrated_null,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,even ~ ltr,1.1365392563594323e-5,1,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,iod ~ ltr,0.01813537665106654,9.999999999999994e-8,FALSE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,ns ~ iod + ltr,0.6674935429485624,1,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,cs ~ ns + ltr,0.9938502535756222,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,iod ~ even,0.05881443630942476,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,ns ~ iod + even,0.7978136316531628,1,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,cs ~ ns + even,0.683260913802807,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,iod_morphology_only,cs ~ ns + iod,0.6202339483978669,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,iod ~ even + ltr,0.13619693243939107,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,ns ~ iod + ltr,0.6674935429485624,1,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,cs ~ ns + ltr,0.9938502535756222,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.2689991915088663,1,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.6499738333971501,9.999999999999994e-8,TRUE
data__focal__integrated__literal_largest100_eligible__all_selected__none,integrated,data,focal,literal_largest100_eligible,all_selected,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.660094957839942,9.999999999999994e-8,TRUE
