species,te_level,composition_mode,feature,closed_proportion,clr_value
mavrokoilius,superfamily,classified_conditional,L2,0.09992305395975055,3.5276785817195857
mavrokoilius,superfamily,classified_conditional,MITE,0.002428886233366364,-0.1892890355753698
mavrokoilius,superfamily,classified_conditional,MULE,0.00010496000320073361,-3.3308977709709735
mavrokoilius,superfamily,classified_conditional,Maverick,0.0061652783855211625,0.742211443719702
mavrokoilius,superfamily,classified_conditional,Mutator,0.023416677365309783,2.076726628747788
mavrokoilius,superfamily,classified_conditional,P,7.275915029908302e-05,-3.6973224512122647
mavrokoilius,superfamily,classified_conditional,PIF-Harbinger,0.04776319236938553,2.7895334610761733
mavrokoilius,superfamily,classified_conditional,Penelope,9.413968226355578e-05,-3.439697465842369
mavrokoilius,superfamily,classified_conditional,PiggyBac,0.0006037917515830229,-1.5812477703250751
mavrokoilius,superfamily,classified_conditional,Tc1-mariner,0.013225297163948773,1.5054095996763106
mavrokoilius,superfamily,classified_conditional,hAT,0.10340135173968233,3.5618961872270933
mavrokoilius,superfamily,classified_conditional,tRNA,0.0009500319690158079,-1.1279814910375752
monticola,superfamily,classified_conditional,Academ,0.0004095188781480589,-1.995915122129822
monticola,superfamily,classified_conditional,CACTA,0.009562461512780127,1.1547023284753726
monticola,superfamily,classified_conditional,Copia,0.008027306298403081,0.9797061710749428
monticola,superfamily,classified_conditional,Cyrypton,0.0018919576014865586,-0.46553078484556654
monticola,superfamily,classified_conditional,DIRS,0.07271737529867113,3.183437510103374
monticola,superfamily,classified_conditional,EnSpm,0.0004231423559417979,-1.9631894635447384
monticola,superfamily,classified_conditional,Gypsy,0.5557825983162301,5.21723436170167
monticola,superfamily,classified_conditional,Helitron,0.0021445929388463473,-0.3401930835905027
monticola,superfamily,classified_conditional,IS3EU,3.124295409558999e-05,-4.569104243024665
monticola,superfamily,classified_conditional,Jockey,0.0009727986640102098,-1.1307209869778205
monticola,superfamily,classified_conditional,Kolobok,0.00016500085231770993,-2.904947485394894
monticola,superfamily,classified_conditional,L1,0.05591349955503883,2.920662999867435
monticola,superfamily,classified_conditional,L2,0.09932497496100937,3.4952542037472316
monticola,superfamily,classified_conditional,MITE,0.002609780871410628,-0.14387658536582126
monticola,superfamily,classified_conditional,MULE,0.00020310925153011893,-2.6971541056943327
monticola,superfamily,classified_conditional,Maverick,0.0028620504949869547,-0.051604521631350764
monticola,superfamily,classified_conditional,Mutator,0.022441074954850575,2.007750137159124
monticola,superfamily,classified_conditional,P,0.00010445604036182997,-3.362131808338047
monticola,superfamily,classified_conditional,PIF-Harbinger,0.049442405145391395,2.7976656138670672
monticola,superfamily,classified_conditional,Penelope,7.516313353819798e-05,-3.69123725960052
monticola,superfamily,classified_conditional,PiggyBac,0.0005520002009533299,-1.6973497145210956
monticola,superfamily,classified_conditional,Tc1-mariner,0.012734740872424601,1.4411909146926893
monticola,superfamily,classified_conditional,hAT,0.10105665913625328,3.5125384952351206
monticola,superfamily,classified_conditional,tRNA,0.0005520897113199118,-1.6971875712648572
ocoee,superfamily,classified_conditional,Academ,0.0004821560962234546,-1.7749057965016748
ocoee,superfamily,classified_conditional,CACTA,0.009686174068126718,1.2252810846972402
ocoee,superfamily,classified_conditional,Copia,0.007463555467577376,0.9646134746811388
ocoee,superfamily,classified_conditional,Cyrypton,0.001836319294992798,-0.4376552452014879
ocoee,superfamily,classified_conditional,DIRS,0.07598333576956791,3.28509561982639
ocoee,superfamily,classified_conditional,EnSpm,0.0003609834920548355,-2.0643414803024873
ocoee,superfamily,classified_conditional,Gypsy,0.5505857053255379,5.265564200148761
ocoee,superfamily,classified_conditional,Helitron,0.00201811993992531,-0.34325207501524524
ocoee,superfamily,classified_conditional,IS3EU,1.4851143929643496e-05,-5.255096814628739
ocoee,superfamily,classified_conditional,Jockey,0.0008679936676370955,-1.1869892899250667
ocoee,superfamily,classified_conditional,Kolobok,0.00012907295361371237,-3.092795932811815
ocoee,superfamily,classified_conditional,L1,0.06465624464359047,3.1236662618736935
ocoee,superfamily,classified_conditional,L2,0.09455518820474099,3.503765235975667
ocoee,superfamily,classified_conditional,MITE,0.0021753430242512635,-0.2682320658228985
ocoee,superfamily,classified_conditional,MULE,0.00016047870133354073,-2.875012477417161
ocoee,superfamily,classified_conditional,Maverick,0.004602821585869792,0.4812510734542439
ocoee,superfamily,classified_conditional,Mutator,0.025506291878993288,2.193506731853964
ocoee,superfamily,classified_conditional,P,6.36136606879188e-05,-3.8003454712374305
ocoee,superfamily,classified_conditional,PIF-Harbinger,0.048367743196429586,2.833414698426088
ocoee,superfamily,classified_conditional,Penelope,6.467538834984812e-05,-3.7837929765195435
ocoee,superfamily,classified_conditional,PiggyBac,0.000473166628107952,-1.7937261034556915
ocoee,superfamily,classified_conditional,Tc1-mariner,0.012736551553527481,1.499057504589219
ocoee,superfamily,classified_conditional,hAT,0.09637136728250055,3.5227907073785825
ocoee,superfamily,classified_conditional,tRNA,0.0008382470324307502,-1.2218608640657092
orestes,superfamily,classified_conditional,Academ,0.00040190397634307307,-2.017019997704809
orestes,superfamily,classified_conditional,CACTA,0.009449919703837392,1.1405283305304055
orestes,superfamily,classified_conditional,Copia,0.00842004400773551,1.0251371408217675
orestes,superfamily,classified_conditional,Cyrypton,0.0017764353212838483,-0.5308691861206096
orestes,superfamily,classified_conditional,DIRS,0.07466023716842707,3.207469736137161
orestes,superfamily,classified_conditional,EnSpm,0.0006921706357763591,-1.4734006842600547
orestes,superfamily,classified_conditional,Gypsy,0.5592514976627875,5.221121364360352
orestes,superfamily,classified_conditional,Helitron,0.002218956732550052,-0.30844076885585014
orestes,superfamily,classified_conditional,IS3EU,1.2453448714290704e-05,-5.491235603257079
orestes,superfamily,classified_conditional,Jockey,0.0009737540758432172,-1.1320744100783386
orestes,superfamily,classified_conditional,Kolobok,0.0001841954240060806,-2.797235911989655
orestes,superfamily,classified_conditional,L1,0.05505551762634231,2.902864173516689
orestes,superfamily,classified_conditional,L2,0.09612385976020743,3.460159651712272
orestes,superfamily,classified_conditional,MITE,0.0027452623465383224,-0.09560127108658278
orestes,superfamily,classified_conditional,MULE,0.00014467080552899023,-3.0387723383024143
orestes,superfamily,classified_conditional,Maverick,0.0033865833609157694,0.11434364103417138
orestes,superfamily,classified_conditional,Mutator,0.02313084879295118,2.035689258204966
orestes,superfamily,classified_conditional,P,0.00010744609507339221,-3.3362439123465597
orestes,superfamily,classified_conditional,PIF-Harbinger,0.050030697010852214,2.807158843270273
orestes,superfamily,classified_conditional,Penelope,8.676237721694668e-05,-3.5500601074708547
orestes,superfamily,classified_conditional,PiggyBac,0.0004565154969972734,-1.8896105460939419
orestes,superfamily,classified_conditional,Tc1-mariner,0.014142178354092202,1.543683790771551
orestes,superfamily,classified_conditional,hAT,0.0956854008825136,3.4555878219691927
orestes,superfamily,classified_conditional,tRNA,0.0008626889334660192,-1.253179014762079
organi,superfamily,classified_conditional,Academ,0.000527073409786162,-1.6374747620244872
organi,superfamily,classified_conditional,CACTA,0.011012985862724983,1.4020157901025865
organi,superfamily,classified_conditional,Copia,0.01170462606068387,1.4629248340701366
organi,superfamily,classified_conditional,Cyrypton,0.0020297576684917937,-0.289142908588941
organi,superfamily,classified_conditional,DIRS,0.083880912457688,3.4323387647166004
organi,superfamily,classified_conditional,EnSpm,0.00016147912726131712,-2.820438707025663
organi,superfamily,classified_conditional,Gypsy,0.4894839198538156,5.1962922918959
organi,superfamily,classified_conditional,Helitron,0.0023904795390223606,-0.12556532963013822
organi,superfamily,classified_conditional,IS3EU,2.2215927947762707e-05,-4.804005091631352
organi,superfamily,classified_conditional,Jockey,0.0009541342980688769,-1.044010163174093
organi,superfamily,classified_conditional,Kolobok,8.848571563463225e-05,-3.42197346464354
organi,superfamily,classified_conditional,L1,0.09101938233306832,3.5140131571185473
organi,superfamily,classified_conditional,L2,0.10284060982349758,3.636120992818307
organi,superfamily,classified_conditional,MITE,0.0015543852714553635,-0.555979175742447
organi,superfamily,classified_conditional,MULE,6.430226923166323e-05,-3.74121967643426
organi,superfamily,classified_conditional,Maverick,0.004212692394816747,0.44104264760592393
organi,superfamily,classified_conditional,Mutator,0.01798419728499456,1.892434124290058
organi,superfamily,classified_conditional,P,5.1706551154954794e-05,-3.9592301100890284
organi,superfamily,classified_conditional,PIF-Harbinger,0.052167681542962474,2.9574038562308806
organi,superfamily,classified_conditional,Penelope,8.458529375686014e-05,-3.467054179531499
organi,superfamily,classified_conditional,PiggyBac,0.000526219110780629,-1.6390969119518495
organi,superfamily,classified_conditional,Tc1-mariner,0.015904735198835653,1.7695575567470794
organi,superfamily,classified_conditional,hAT,0.11093241785119608,3.7118618483119223
organi,superfamily,classified_conditional,tRNA,0.00040101515312376384,-1.9108153834406307
pascagoula,superfamily,classified_conditional,Academ,0.00021270268775778204,-2.494347675468041
pascagoula,superfamily,classified_conditional,CACTA,0.008156404918422783,1.1523157431810898
pascagoula,superfamily,classified_conditional,Copia,0.006245032416325133,0.8852985793375918
pascagoula,superfamily,classified_conditional,Cyrypton,0.0013310982245687752,-0.6604834207287098
pascagoula,superfamily,classified_conditional,DIRS,0.06575638734899866,3.2394690573407727
pascagoula,superfamily,classified_conditional,EnSpm,0.000340097012222748,-2.0250121269950165
pascagoula,superfamily,classified_conditional,Gypsy,0.5734138635153645,5.405119975904572
pascagoula,superfamily,classified_conditional,Helitron,0.0014358131405393972,-0.5847564178046314
pascagoula,superfamily,classified_conditional,IS3EU,2.4401716515701005e-05,-4.6595895551443265
pascagoula,superfamily,classified_conditional,Jockey,0.00072685045464973,-1.2655222795941539
pascagoula,superfamily,classified_conditional,Kolobok,0.000136096450444458,-2.9408792051521955
pascagoula,superfamily,classified_conditional,L1,0.06646048663231982,3.2501198300920975
pascagoula,superfamily,classified_conditional,L2,0.08145111095331915,3.453515219660906
pascagoula,superfamily,classified_conditional,MITE,0.0017973554757958312,-0.360171350505758
pascagoula,superfamily,classified_conditional,MULE,0.00017254844091013302,-2.7035650200531736
pascagoula,superfamily,classified_conditional,Maverick,0.0060184395026054915,0.8483402518903125
pascagoula,superfamily,classified_conditional,Mutator,0.022873135206430133,2.1834753318170783
pascagoula,superfamily,classified_conditional,P,6.351246116735101e-05,-3.703006908471006
pascagoula,superfamily,classified_conditional,PIF-Harbinger,0.05089699019367577,2.9833160350621193
pascagoula,superfamily,classified_conditional,Penelope,5.177276735237701e-05,-3.9073787497386805
pascagoula,superfamily,classified_conditional,PiggyBac,0.00047697814808404104,-1.686772355278837
pascagoula,superfamily,classified_conditional,Tc1-mariner,0.009300303319500837,1.2835592596363323
pascagoula,superfamily,classified_conditional,hAT,0.10200490782729224,3.678533173089471
pascagoula,superfamily,classified_conditional,tRNA,0.000653711185737321,-1.3715773920777998
perlapsus,superfamily,classified_conditional,Academ,0.00037735782285542804,-2.015433700741628
perlapsus,superfamily,classified_conditional,CACTA,0.009660110706427248,1.2271328171426177
perlapsus,superfamily,classified_conditional,Copia,0.007445718882275844,0.9667669292355887
perlapsus,superfamily,classified_conditional,Cyrypton,0.0018745506431088782,-0.4125033176173698
perlapsus,superfamily,classified_conditional,DIRS,0.08117022260181779,3.3556761718754125
perlapsus,superfamily,classified_conditional,EnSpm,0.00040125358343050607,-1.9540339652186773
perlapsus,superfamily,classified_conditional,Gypsy,0.5480108486623573,5.265422792272364
perlapsus,superfamily,classified_conditional,Helitron,0.0018933607396733672,-0.4025188721690345
perlapsus,superfamily,classified_conditional,IS3EU,1.7432864060730004e-05,-5.090270406373046
perlapsus,superfamily,classified_conditional,Jockey,0.0010997033271621622,-0.9458318504606247
perlapsus,superfamily,classified_conditional,Kolobok,0.00022873191328865903,-2.5160769368518903
perlapsus,superfamily,classified_conditional,L1,0.06510003302419742,3.1350527651897173
perlapsus,superfamily,classified_conditional,L2,0.09885217805896805,3.552753292045521
perlapsus,superfamily,classified_conditional,MITE,0.0023086714142606553,-0.20420007757634906
perlapsus,superfamily,classified_conditional,MULE,0.00012849165054800904,-3.092763644346814
perlapsus,superfamily,classified_conditional,Maverick,0.004748260168648307,0.5169059793561592
perlapsus,superfamily,classified_conditional,Mutator,0.022902577897975774,2.0903771848796375
perlapsus,superfamily,classified_conditional,P,6.620423953921701e-05,-3.755883068020651
perlapsus,superfamily,classified_conditional,PIF-Harbinger,0.04667112050369297,2.8022532774431816
perlapsus,superfamily,classified_conditional,Penelope,5.2130321293574005e-05,-3.9948808082156404
perlapsus,superfamily,classified_conditional,PiggyBac,0.000406114023328638,-1.9419936044819348
perlapsus,superfamily,classified_conditional,Tc1-mariner,0.012562554427785222,1.4898482270611106
perlapsus,superfamily,classified_conditional,hAT,0.09343454147296677,3.496388808609328
perlapsus,superfamily,classified_conditional,tRNA,0.0005878310503376832,-1.5721879930369962
santeetlah,superfamily,classified_conditional,Academ,0.000384447205040822,-2.0177268370346573
santeetlah,superfamily,classified_conditional,CACTA,0.009342644486737037,1.1728113183060636
santeetlah,superfamily,classified_conditional,Copia,0.007500914568774058,0.953246926126778
santeetlah,superfamily,classified_conditional,Cyrypton,0.001820879434856716,-0.4624584391367872
santeetlah,superfamily,classified_conditional,DIRS,0.07524825172478083,3.259014640981508
santeetlah,superfamily,classified_conditional,EnSpm,0.000340629225375323,-2.138738738354288
santeetlah,superfamily,classified_conditional,Gypsy,0.550230378198724,5.2485590304931105
santeetlah,superfamily,classified_conditional,Helitron,0.0020892511850629553,-0.3249723123657482
santeetlah,superfamily,classified_conditional,IS3EU,1.2184678837465e-05,-5.469353978940986
santeetlah,superfamily,classified_conditional,Jockey,0.0009186781910865261,-1.1465974203556089
santeetlah,superfamily,classified_conditional,Kolobok,0.00016354098231125404,-2.872469693200247
santeetlah,superfamily,classified_conditional,L1,0.06061471520529106,3.042759659283517
santeetlah,superfamily,classified_conditional,L2,0.10097634601679299,3.5531082620748133
santeetlah,superfamily,classified_conditional,MITE,0.002173158329271728,-0.28559646879726763
santeetlah,superfamily,classified_conditional,MULE,0.00016669686289054404,-2.8533563377797355
santeetlah,superfamily,classified_conditional,Maverick,0.004217139558711674,0.37737903904402526
santeetlah,superfamily,classified_conditional,Mutator,0.025821574725463176,2.189432342667143
santeetlah,superfamily,classified_conditional,P,0.000135830183696792,-3.058127852230755
santeetlah,superfamily,classified_conditional,PIF-Harbinger,0.04946476427909862,2.8394825538716275
santeetlah,superfamily,classified_conditional,Penelope,7.600525266388901e-05,-3.6387308565698406
santeetlah,superfamily,classified_conditional,PiggyBac,0.00042285819961081705,-1.9224964111271436
santeetlah,superfamily,classified_conditional,Tc1-mariner,0.012019195566419586,1.4247269727924827
santeetlah,superfamily,classified_conditional,hAT,0.0951201937841787,3.4933632601562183
santeetlah,superfamily,classified_conditional,tRNA,0.000739722154323384,-1.3632586599042273
tilleyi,superfamily,classified_conditional,Academ,0.000410018723273242,-1.9560868513455416
tilleyi,superfamily,classified_conditional,CACTA,0.010503871455367679,1.2872095017024767
tilleyi,superfamily,classified_conditional,Copia,0.008293317936584109,1.0509157251407597
tilleyi,superfamily,classified_conditional,Cyrypton,0.0020421710308351484,-0.35052092477365004
tilleyi,superfamily,classified_conditional,DIRS,0.07870753589252609,3.301204507969958
tilleyi,superfamily,classified_conditional,EnSpm,0.00038363415241936976,-2.022600306142004
tilleyi,superfamily,classified_conditional,Gypsy,0.5345401145033972,5.216872380630629
tilleyi,superfamily,classified_conditional,Helitron,0.002112166549327578,-0.31682017622120284
tilleyi,superfamily,classified_conditional,IS3EU,1.2335098399692555e-05,-5.459840949296371
tilleyi,superfamily,classified_conditional,Jockey,0.0010210494440430534,-1.0437034324547119
tilleyi,superfamily,classified_conditional,Kolobok,0.00016278158725013516,-2.8798803297783557
tilleyi,superfamily,classified_conditional,L1,0.06209362612516127,3.0641089472462335
tilleyi,superfamily,classified_conditional,L2,0.10360801628191012,3.5760803065312565
tilleyi,superfamily,classified_conditional,MITE,0.0027101184455393993,-0.06754205676157632
tilleyi,superfamily,classified_conditional,MULE,0.00015398673029884473,-2.935423244710883
tilleyi,superfamily,classified_conditional,Maverick,0.002530412169364206,-0.13615219527641997
tilleyi,superfamily,classified_conditional,Mutator,0.02582281494238457,2.186724003717844
tilleyi,superfamily,classified_conditional,P,6.865497504660969e-05,-3.7431960772083066
tilleyi,superfamily,classified_conditional,PIF-Harbinger,0.05058852874150069,2.85919044833942
tilleyi,superfamily,classified_conditional,Penelope,9.601675222840367e-05,-3.407766997898042
tilleyi,superfamily,classified_conditional,PiggyBac,0.0004119941229106244,-1.9512805920535685
tilleyi,superfamily,classified_conditional,Tc1-mariner,0.013176156931623547,1.513874505679893
tilleyi,superfamily,classified_conditional,hAT,0.09977905168172749,3.5384238607568235
tilleyi,superfamily,classified_conditional,tRNA,0.0007716257268808255,-1.3237900537946397
valentinei,superfamily,classified_conditional,Academ,0.00024161020050729047,-2.3665128721825432
valentinei,superfamily,classified_conditional,CACTA,0.007822563408967417,1.1109290234876728
valentinei,superfamily,classified_conditional,Copia,0.0059233206234756515,0.8328139287563499
valentinei,superfamily,classified_conditional,Cyrypton,0.001336771255182469,-0.655826083650811
valentinei,superfamily,classified_conditional,DIRS,0.06278678767877623,3.193661385046452
valentinei,superfamily,classified_conditional,EnSpm,0.0003198814909193691,-2.0858879716710135
valentinei,superfamily,classified_conditional,Gypsy,0.5686891257359195,5.397250653851194
valentinei,superfamily,classified_conditional,Helitron,0.0012826866969052743,-0.6971264189087476
valentinei,superfamily,classified_conditional,IS3EU,1.2437931159148466e-05,-5.333087790048651
valentinei,superfamily,classified_conditional,Jockey,0.0008375294460549782,-1.1233821354449232
valentinei,superfamily,classified_conditional,Kolobok,0.00017185401111784635,-2.7071932141632953
valentinei,superfamily,classified_conditional,L1,0.07436519861070659,3.362904792783584
valentinei,superfamily,classified_conditional,L2,0.07805324614743943,3.411307957698231
valentinei,superfamily,classified_conditional,MITE,0.0017641443144927006,-0.37841751383738664
valentinei,superfamily,classified_conditional,MULE,0.00015873505718920543,-2.786602052594221
valentinei,superfamily,classified_conditional,Maverick,0.006445653505656494,0.9173227495472309
valentinei,superfamily,classified_conditional,Mutator,0.02456605371007682,2.255282280460206
valentinei,superfamily,classified_conditional,P,7.396741182120296e-05,-3.5502139425811805
valentinei,superfamily,classified_conditional,PIF-Harbinger,0.054409470997553756,3.050454958915566
valentinei,superfamily,classified_conditional,Penelope,5.928256880352444e-05,-3.7715232445529416
valentinei,superfamily,classified_conditional,PiggyBac,0.0005309950748560704,-1.5790858120197448
valentinei,superfamily,classified_conditional,Tc1-mariner,0.010674484082253861,1.4217729494029658
valentinei,superfamily,classified_conditional,hAT,0.09893687770784369,3.648398768858733
valentinei,superfamily,classified_conditional,tRNA,0.0005373223323216104,-1.567240397152693
valtos,superfamily,classified_conditional,Academ,0.00021881181851053937,-2.4486815561546393
valtos,superfamily,classified_conditional,CACTA,0.007448668781875361,1.0788969680364495
valtos,superfamily,classified_conditional,Copia,0.006665259080333564,0.9677704632511617
valtos,superfamily,classified_conditional,Cyrypton,0.001313073324973662,-0.6567679222584628
valtos,superfamily,classified_conditional,DIRS,0.06858448631660355,3.298928000776468
valtos,superfamily,classified_conditional,EnSpm,0.00033393889741049426,-2.0259356060180913
valtos,superfamily,classified_conditional,Gypsy,0.6113897328665874,5.486596255098394
valtos,superfamily,classified_conditional,Helitron,0.0013142639950349908,-0.6558615520457209
valtos,superfamily,classified_conditional,IS3EU,2.559226229820341e-05,-4.594603588552989
valtos,superfamily,classified_conditional,Jockey,0.0008456972244600965,-1.0967322355351827
valtos,superfamily,classified_conditional,Kolobok,0.00017215303081724237,-2.688509845067891
valtos,superfamily,classified_conditional,L1,0.05350062433439534,3.0505549622436523
valtos,superfamily,classified_conditional,L2,0.07882851739620218,3.4381364658942015
valtos,superfamily,classified_conditional,MITE,0.0021347344929057116,-0.17079608173941807
valtos,superfamily,classified_conditional,MULE,0.00012088992199678673,-3.042013244401682
valtos,superfamily,classified_conditional,Maverick,0.006562824544287376,0.9522827196705164
valtos,superfamily,classified_conditional,Mutator,0.02123598036755096,2.1265585688399686
valtos,superfamily,classified_conditional,P,7.576352667242037e-05,-3.509276641993429
valtos,superfamily,classified_conditional,PIF-Harbinger,0.04267113483229098,2.824384331008296
valtos,superfamily,classified_conditional,Penelope,5.0323670142066946e-05,-3.91841809459104
valtos,superfamily,classified_conditional,PiggyBac,0.0003879012552599828,-1.8761428298932783
valtos,superfamily,classified_conditional,Tc1-mariner,0.009726024116067173,1.3456668301328065
valtos,superfamily,classified_conditional,hAT,0.0857744995662252,3.5225833930740573
valtos,superfamily,classified_conditional,tRNA,0.0006191043770987726,-1.4086197597741652
welteri,superfamily,classified_conditional,Academ,0.0003471594411701398,-2.224238090047474
welteri,superfamily,classified_conditional,CACTA,0.009120450614860897,1.0442522422682243
welteri,superfamily,classified_conditional,Copia,0.007533917441387167,0.853148180950031
welteri,superfamily,classified_conditional,Cyrypton,0.0015067432289093648,-0.7563164505888595
welteri,superfamily,classified_conditional,DIRS,0.06982250111481769,3.079689353239894
welteri,superfamily,classified_conditional,EnSpm,0.0003036526457616939,-2.358137813603033
welteri,superfamily,classified_conditional,Gypsy,0.562029758985171,5.16528783030107
welteri,superfamily,classified_conditional,Helitron,0.0017903328853730843,-0.5838653980769735
welteri,superfamily,classified_conditional,IS3EU,1.2145717788365153e-05,-5.577045586842729
welteri,superfamily,classified_conditional,Jockey,0.0009407716970239787,-1.227321756357533
welteri,superfamily,classified_conditional,Kolobok,0.002884441844212047,-0.10693555708968105
welteri,superfamily,classified_conditional,L1,0.06298457719996667,2.9766229199502052
welteri,superfamily,classified_conditional,L2,0.0964251300018347,3.402499882188865
welteri,superfamily,classified_conditional,MITE,0.0024540801132442664,-0.26851497838196625
welteri,superfamily,classified_conditional,MULE,0.00018046989315630572,-2.8784582821609543
welteri,superfamily,classified_conditional,Maverick,0.0062782156250160495,0.6708188338402179
welteri,superfamily,classified_conditional,Mutator,0.022344867240095483,1.9403296708765025
welteri,superfamily,classified_conditional,P,8.12426771832214e-05,-3.6765815589313338
welteri,superfamily,classified_conditional,PIF-Harbinger,0.045583782270255724,2.6532850311714773
welteri,superfamily,classified_conditional,Penelope,8.23861887521545e-05,-3.6626044384679712
welteri,superfamily,classified_conditional,PiggyBac,0.0004336976804122476,-2.001674546646015
welteri,superfamily,classified_conditional,Tc1-mariner,0.013215193349525887,1.4151002088927376
welteri,superfamily,classified_conditional,hAT,0.09271800737324862,3.363295737881362
welteri,superfamily,classified_conditional,tRNA,0.0009264747708334,-1.2426354343660542
wrighti,superfamily,classified_conditional,Academ,0.00050243957757967,-1.7701401856578993
wrighti,superfamily,classified_conditional,CACTA,0.01100756309217868,1.3167222946193435
wrighti,superfamily,classified_conditional,Copia,0.01100116567660753,1.3161409420279666
wrighti,superfamily,classified_conditional,Cyrypton,0.0020856538911459264,-0.3467778728167641
wrighti,superfamily,classified_conditional,DIRS,0.08778856920391392,3.393071005109461
wrighti,superfamily,classified_conditional,EnSpm,0.00021136709416082257,-2.6360191701789093
wrighti,superfamily,classified_conditional,Gypsy,0.4805753960904129,5.093123832083019
wrighti,superfamily,classified_conditional,Helitron,0.002371398030656002,-0.21838062817138315
wrighti,superfamily,classified_conditional,IS3EU,3.417626438984906e-05,-4.458084195304731
wrighti,superfamily,classified_conditional,Jockey,0.0008854550596968333,-1.2035138701342527
wrighti,superfamily,classified_conditional,Kolobok,0.00011712289744123524,-3.2263917857501587
wrighti,superfamily,classified_conditional,L1,0.08990619032277863,3.4169065012233335
wrighti,superfamily,classified_conditional,L2,0.10330718226191307,3.555846606140916
wrighti,superfamily,classified_conditional,MITE,0.0014341908281517695,-0.7212594884077914
wrighti,superfamily,classified_conditional,MULE,8.347833314872192e-05,-3.565028459802371
wrighti,superfamily,classified_conditional,Maverick,0.00658630522092943,0.8031322310243372
wrighti,superfamily,classified_conditional,Mutator,0.01997054080872969,1.9123979323625089
wrighti,superfamily,classified_conditional,P,6.248823117281146e-05,-3.854637336962303
wrighti,superfamily,classified_conditional,PIF-Harbinger,0.0544037397000156,2.9145726002280825
wrighti,superfamily,classified_conditional,Penelope,8.87953341220845e-05,-3.5032814697913013
wrighti,superfamily,classified_conditional,PiggyBac,0.0004985985760765128,-1.7778142594966946
wrighti,superfamily,classified_conditional,Tc1-mariner,0.014968704713596228,1.6241013734535166
wrighti,superfamily,classified_conditional,hAT,0.11156916798800286,3.6327844435113943
wrighti,superfamily,classified_conditional,tRNA,0.0005403108031792755,-1.6974710393092751
