analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
measurement_bootstrap,measurement_0181,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,12.943619308405603,0.0015464247052786,26.276952641738937,11.34832269597705,0.0034335473205312,0.0023654988291882,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0181,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.30372830928233,0.002637545409762,26.408991467177067,11.48036152141518,0.0032141872240358,0.0022143734760213,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0181,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.71393017802715,0.000638132198110819,28.047263511360484,13.118633565598596,0.0014168533983512,0.0009761231583704092,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0181,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,25.073391902728986,4.8628939808170735e-05,35.178655060623726,20.25002511486184,4.006479427890572e-05,2.760213129777249e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0181,focal_primary,lambda,,,24,10,independent,3,3,30.109709566238244,3.7464853581359314e-05,37.30970956623824,22.381079620476356,1.38041703767881e-05,9.51020790333966e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.926811524452218,0.6291373005580332,14.26014485778555,0.0,1.0,0.4647562549952825,True,True,True,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,2,cell_collider,1,5,1.5229670369144075,0.4669731496056867,14.85630037024774,0.5961555124621896,0.7422436234371894,0.3449623667227969,True,True,True,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,3,iod_cell_only,2,4,6.905157228266033,0.140985924203785,17.010420386160767,2.7502755283752176,0.2528047659624426,0.1174925962736637,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,4,iod_bridge,1,5,5.382190191351625,0.0678066439363151,18.71552352468496,4.455378666899408,0.1077771797605576,0.0500901184394701,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,5,iod_collider,1,5,7.389944561632116,0.0248481424231743,20.72327789496545,6.463133037179899,0.0394955797425053,0.0183558177299943,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,14.78643421187382,0.0051652942209363,24.89169736976856,10.631552511983008,0.0049134631693787,0.0022835627416577,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,13.263467174959413,0.0013178764504374,26.596800508292745,12.336655650507195,0.0020947358378982,0.0009735415832260064,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,8,nucleus_collider,1,5,13.972431212084013,0.0009245387383739478,27.305764545417343,13.045619687631794,0.0014695341343677,0.0006829751808764763,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,19.35462140343564,0.0006693592095714518,29.459884561330373,15.199739703544823,0.0005005165705463145,0.00023261820689018727,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0182,focal_primary,lambda,,,24,10,independent,3,3,22.885342810630533,0.0008358038255725786,30.08534281063053,15.825197952844984,0.0003661018529889377,0.00017014812614197218,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.3676493505735052,0.5046830475879394,14.700982683906837,0.0,1.0,0.8495225078002753,True,True,True,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,2,iod_bridge,1,5,6.170981509295409,0.0457075971794548,19.50431484262874,4.803332158721904,0.0905669358182482,0.0769386504401048,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,3,cell_collider,1,5,7.69443506476583,0.0213390290675731,21.027768398099163,6.326785714192326,0.0422820405194111,0.0359195450969629,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,8.872767191413624,0.0118386746314088,22.20610052474696,7.505117840840121,0.0234576427482358,0.0199277954945642,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,5,iod_cell_only,2,4,13.86541657406124,0.0077372125997469,23.970679731955972,9.26969704804914,0.0097075773917396,0.0082468054904959,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,6,iod_collider,1,5,11.323594372527108,0.003476263787365,24.65692770586044,9.955945021953603,0.0068880137820745,0.0058515227419108,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.567202256179456,0.0023452773668574,26.672465414074196,11.971482730167356,0.0025143489767973,0.0021359960482539,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.519948495425544,0.0007031261424796931,27.853281828758877,13.152299144852035,0.0013932034092292,0.0011835576540843,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,20.690930004720958,0.0003646228969347298,30.79619316261569,16.095210478708854,0.0003198670109433172,0.00027173422529914494,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0183,focal_primary,lambda,,,24,10,independent,3,3,33.53797793271848,8.260177606800312e-06,40.73797793271848,26.036995248811643,2.218903008759921e-06,1.8850080485673045e-06,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,1,cell_bridge,1,5,2.070638383091899,0.3551130137611447,15.40397171642523,0.0,1.0,0.6266597226533879,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,2,cell_collider,1,5,3.205005823216959,0.2013918207258571,16.53833915655029,1.1343674401250592,0.5671203614670033,0.3553914884280013,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,3,iod_cell_only,2,4,15.621143811947316,0.0035720359465846,25.726406969842053,10.322435253416822,0.0057347126934027,0.0035937134659446,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,4,nucleus_cell_only,2,4,15.63739231676068,0.0035464005227257,25.74265547465541,10.338683758230184,0.0056883111840103,0.003564635508938,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,5,iod_bridge,1,5,12.416137988730355,0.0020131210613522,25.749471322063687,10.345499605638455,0.0056689588478621,0.0035525081793347,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,12.43238649354372,0.0019968322146688,25.765719826877053,10.361748110451822,0.005623089375181,0.0035237636283061,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,7,iod_collider,1,5,13.719531100474663,0.0010491598790802,27.052864433808,11.648892717382768,0.0029544393993568,0.0018514281745971,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,8,nucleus_collider,1,5,13.736433197197837,0.0010403307384982,27.06976653053117,11.665794814105938,0.0029295764958872,0.0018358475944046,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,26.15257118592819,2.9480129897674345e-05,36.25783434382292,20.85386262739769,2.962383412544199e-05,1.8564063676979444e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0184,focal_primary,lambda,,,24,10,independent,3,3,30.660970120889456,2.9420398796831115e-05,37.860970120889455,22.456998404464223,1.3289993129164924e-05,8.32830340838792e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.3651602466921501,0.833117889061108,13.698493580025485,0.0,1.0,0.9345407399279694,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,2,iod_bridge,1,5,7.255667948343681,0.0265736813966886,20.58900128167701,6.890507701651531,0.0318966640203059,0.0298087319947705,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,3,cell_collider,1,5,7.432336588202279,0.0243270034118733,20.76566992153561,7.0671763415101285,0.0291999532494602,0.0272885459156127,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,4,iod_cell_only,2,4,14.68800453654596,0.0053940473354426,24.793267694440697,11.094774114415214,0.0038976282291762,0.0036424923692585,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,5,nucleus_bridge,1,5,12.095347963209008,0.0023633528202826,25.42868129654234,11.730187716516856,0.0028367567799391,0.00265106478012,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,6,iod_collider,1,5,13.122355856473517,0.0014142188804843,26.455689189806847,12.757195609781364,0.0016975015169558,0.0015863843236847,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,19.527684551411287,0.0006188487283174116,29.632947709306023,15.93445412928054,0.0003466388615987935,0.00032394813820632546,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,8,nucleus_collider,1,5,17.986309124304352,0.0001242574963323806,31.319642457637684,17.6211488776122,0.00014914755518268224,0.0001393844665788715,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,25.241977072648037,4.4976219722880906e-05,35.347240230542766,21.64874665051728,1.990831000400289e-05,1.8605126761856256e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0185,focal_primary,lambda,,,24,10,independent,3,3,38.54100156898015,8.804049476118792e-07,45.74100156898015,32.04250798895467,1.1016859149845509e-07,1.0295703701578843e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.3758048394846056,0.8286955676144684,13.709138172817935,0.0,1.0,0.7794073518229877,True,True,True,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,2,cell_collider,1,5,4.395140052268046,0.1110727345403068,17.72847338560138,4.019335212783442,0.1340332190505704,0.1044664763165155,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,3,iod_bridge,1,5,5.344696248940094,0.0690898032327469,18.678029582273425,4.968891409455488,0.0833717542759796,0.0649805582170781,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,4,iod_cell_only,2,4,9.73983630120814,0.0450457129931468,19.84509945910288,6.135961286284939,0.0465149904467105,0.0362541255241422,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,5,iod_collider,1,5,8.578513175995754,0.0137151174913494,21.911846509329088,8.20270833651115,0.0165502483992168,0.0128993852768462,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,13.518240314405435,0.0011602495621684,26.851573647738768,13.14243547492083,0.001400091429846,0.0010912415536464,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,17.913380366673483,0.0012831394895314,28.01864352456822,14.309505351750282,0.0007811427269268273,0.0006088283841898257,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.7984517794474,0.00022504146367818836,30.131785112780733,16.422646939962796,0.00027156108041703243,0.00021165670254602863,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,22.143148028387493,0.00018768968315152623,32.248411186282226,18.53927301346429,9.424276422497011e-05,7.345350329306216e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0186,focal_primary,lambda,,,24,10,independent,3,3,29.7721050077112,4.342991887251735e-05,36.9721050077112,23.262966834893263,8.882003407559812e-06,6.922698754768946e-06,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.6477330208114755,0.7233467952055032,13.981066354144808,0.0,1.0,0.8810444322931185,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,2,cell_collider,1,5,5.011262132109481,0.081624071547907,18.34459546544281,4.363529111298007,0.1128422384517755,0.0994190259154292,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,3,iod_bridge,1,5,9.820531793742475,0.007370528270386,23.153865127075807,9.172798772931,0.0101894807846519,0.0089773853132753,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,4,iod_cell_only,2,4,14.831793925851956,0.0050631090378937,24.93705708374669,10.955990729601886,0.0041776960659291,0.0036807358586997,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,5,nucleus_bridge,1,5,11.762858585003483,0.002790793562741,25.09619191833681,11.115125564192006,0.0038581681445732,0.0033992175626269,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,6,iod_collider,1,5,13.390809569639895,0.0012365812236326,26.724142902973227,12.74307654882842,0.0017095274795285,0.0015061696676907,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.774120717112964,0.0021383341766407,26.8793838750077,12.898317520862893,0.0015818523259355,0.0013936821844754,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,8,nucleus_collider,1,5,15.378524210516243,0.0004577157932322829,28.711857543849572,14.730791189704767,0.0006327750344179558,0.0005575029209680263,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,25.19905600425872,4.587946550049793e-05,35.304319162153455,21.323252808008647,2.3426881708269647e-05,2.0640123695060477e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0187,focal_primary,lambda,,,24,10,independent,3,3,33.780595912265625,7.416461393683349e-06,40.98059591226563,26.99952955812082,1.3712816025983198e-06,1.2081600210752344e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,1,cell_bridge,1,5,2.467062576980394,0.2912622285662137,15.800395910313728,0.0,1.0,0.4989515454058528,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,2,cell_collider,1,5,2.5650068880539707,0.2773421201696311,15.898340221387302,0.0979443110735758,0.9522076430400652,0.4751054750421051,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,3,iod_cell_only,2,4,13.651549150087169,0.0084943685694581,23.756812307981903,7.956416397668176,0.0187191503016102,0.0093399489716728,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,4,iod_bridge,1,5,11.086542262033197,0.0039137036391938,24.419875595366527,8.6194796850528,0.0134370448872128,0.0067044343121626,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,5,iod_collider,1,5,11.545287225843618,0.0031115209747955,24.87862055917695,9.078224648863223,0.0106828852821474,0.0053302421209209,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,16.722016809820474,0.0021886827838799,26.82727996771521,11.026884057401483,0.0040322045062598,0.0020118746697908,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,14.157009921766504,0.000843032573373037,27.49034325509984,11.68994734478611,0.0028944109146009,0.0014441707988796,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.754156006031636,0.0006254257106753647,28.087489339364968,12.28709342905124,0.0021472942569798,0.0010713957879612,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,25.840698268064838,3.407326843463121e-05,35.94596142595957,20.14556551564584,4.221298183436225e-05,2.106223252244424e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0188,focal_primary,lambda,,,24,10,independent,3,3,28.864450119929224,6.453735584777132e-05,36.06445011992922,20.26405420961549,3.978474125221224e-05,1.9850658131363285e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.9599145048615088,0.6188098438574066,14.29324783819484,0.0,1.0,0.8957142415057507,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,2,iod_bridge,1,5,6.402773297271528,0.0407057202943911,19.73610663060486,5.442858792410018,0.0657806605671434,0.0589206744856461,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,3,cell_collider,1,5,7.863134350900812,0.0196129115818995,21.196467684234143,6.903219846039303,0.0316945694652185,0.0283892772483895,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,10.608218399774325,0.0049711245349646,23.94155173310766,9.648303894912818,0.0080333636969584,0.0071955982705609,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,5,iod_cell_only,2,4,14.26590764817234,0.0064930062523659,24.37117080606708,10.077922967872237,0.0064804749021396,0.005804653661567,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,6,iod_collider,1,5,12.46520932255522,0.0019643288163871,25.798542655888557,11.505294817693713,0.0031743658183301,0.0028433246712273,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,18.471352750675138,0.000997960288166455,28.576615908569877,14.283368070375031,0.0007914181975226626,0.0007088845505078602,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.647736510876488,0.00024265539336254527,29.98106984420982,15.68782200601498,0.0003921324067018154,0.0003512385812387412,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,23.05050980814801,0.00012371773649644258,33.15577296604275,18.862525127847903,8.017790627304252e-05,7.181649250287746e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0189,focal_primary,lambda,,,24,10,independent,3,3,36.97608018433252,1.7798957586689923e-06,44.17608018433252,29.88283234613768,3.243585902700257e-07,2.905326086595906e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.4179785334357281,0.8114039446241372,13.75131186676906,0.0,1.0,0.9134425882957664,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,2,cell_collider,1,5,6.770294111905167,0.0338726608029996,20.103627445238494,6.352315578469439,0.041745743322323,0.0381323398306734,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.156077274708962,0.0279304262617117,20.48941060804229,6.738098741273236,0.0344223446863446,0.0314428356255036,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,10.589814520339983,0.0050170796370284,23.923147853673317,10.171835986904254,0.0061832083394079,0.0056480058295207,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,5,iod_cell_only,2,4,13.926371386614129,0.0075337936384655,24.031634544508865,10.280322677739806,0.0058567447165314,0.005349800052856,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,6,iod_collider,1,5,11.142169327234834,0.0038063495837976,24.475502660568168,10.724190793799108,0.0046910661564022,0.0042850196117707,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,17.36010863224515,0.0016450462104833,27.465371790139887,13.714059923370828,0.0010520338780817,0.0009609725485697924,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.926279691743227,0.0005738515344574369,28.25961302507656,14.508301158307502,0.0007072328625703844,0.000646016616514116,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,22.082356966452192,0.00019299502097125387,32.18762012434693,18.43630825757787,9.92216691228869e-05,9.063329825863594e-05,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0190,focal_primary,lambda,,,24,10,independent,3,3,32.83874313088323,1.1262152727842256e-05,40.03874313088323,26.287431264114176,1.9577481817567347e-06,1.7882905663752023e-06,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.8048030798868558,0.6687121771236799,14.138136413220188,0.0,1.0,0.6692675638231389,True,True,True,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,2,cell_collider,1,5,3.084809731998232,0.2138661630323952,16.418143065331563,2.280006652111375,0.3198179580821964,0.2140437856725623,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,3,iod_cell_only,2,4,9.172404054249432,0.0569317331151957,19.277667212144166,5.139530798923978,0.0765535028103688,0.0512347763280233,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,4,iod_bridge,1,5,6.0875943222512,0.0476535971273567,19.42092765558453,5.282791242364343,0.0712617457219462,0.0476931749531109,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,5,iod_collider,1,5,8.256859257123986,0.0161081547572409,21.59019259045732,7.452056177237132,0.0240883227617098,0.016121533091315,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,17.78079932060395,0.0013619536469128,27.886062478498687,13.7479260652785,0.001034369690318,0.0006922700827316802,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,14.695989588605718,0.000643882182965072,28.02932292193905,13.89118650871886,0.0009628689367294648,0.0006444169475659048,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.753789711518642,0.00023012340354822136,30.08712304485197,15.948986631631788,0.00034412922542862665,0.00023031452834296076,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,22.84138403376984,0.0001362078916924414,32.94664719166458,18.808510778444397,8.237279039599651e-05,5.512943675364264e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0191,focal_primary,lambda,,,24,10,independent,3,3,28.09545870064086,9.015179050431144e-05,35.295458700640864,21.15732228742068,2.545340216088143e-05,1.7035136455223733e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0192,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.1898498135621032,0.9094412247731424,13.523183146895436,0.0,1.0,0.6460733256755036,True,True,True,0,0,relative_nuclear_iod_index; not_absolute_genome_size
