analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
published_bootstrap_tree_sensitivity,published_bootstrap_030,published_bootstrap_030,lambda,,,18,8,iod_nucleus_only,2,4,14.56660176023129,0.0056899186148142,25.643524837154366,8.79708430890253,0.0122952514213377,0.0053308148230394,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_030,published_bootstrap_030,lambda,,,18,9,iod_collider,1,5,11.957231568156336,0.0025323291576482,26.957231568156335,10.110791039904502,0.006374844885294,0.0027639221390891,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_030,published_bootstrap_030,lambda,,,18,10,independent,3,3,24.465902890382253,0.0004286010070686519,32.18018860466797,15.333748076416132,0.00046807873537884487,0.0002029434759322393,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,1,cell_bridge,1,5,1.846440536437426,0.3972377670122927,16.846440536437427,0.0,1.0,0.4335669615095337,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,2,nucleus_bridge,1,5,2.438963143403424,0.2953832622781089,17.438963143403424,0.5925226069659963,0.7435930991651367,0.3223974006044857,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,3,nucleus_cell_only,2,4,8.453626245407937,0.0763054148044477,19.53054932233101,2.684108785893585,0.2613082868712458,0.1132946399560276,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,4,cell_collider,1,5,6.014663102004514,0.0494233867411085,21.014663102004512,4.168222565567085,0.1244176431481631,0.0539433794979265,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,5,nucleus_collider,1,5,6.494008207796845,0.0388905455105914,21.49400820779685,4.647567671359418,0.0979024371300223,0.0424472621908419,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,6,iod_bridge,1,5,8.072593520641473,0.0176627608885456,23.072593520641476,6.226152984204045,0.044463951706785,0.0192781004382174,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,7,iod_cell_only,2,4,14.087256622645986,0.0070217131839067,25.16417969956906,8.317739163131634,0.0156252109669531,0.0067745752418873,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,8,iod_nucleus_only,2,4,14.566601728438318,0.0056899186943444,25.643524805361395,8.797084268923967,0.0122952516671109,0.0053308149063043,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,9,iod_collider,1,5,11.957231541653703,0.0025323291912049,26.957231541653705,10.110791005216278,0.00637484499586,0.0027639221749493,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_031,published_bootstrap_031,lambda,,,18,10,independent,3,3,24.465902851455063,0.0004286010141570928,32.18018856574078,15.33374802930335,0.00046807874640509054,0.00020294347982604668,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,1,cell_bridge,1,5,1.8464405359735752,0.3972377671044222,16.846440535973574,0.0,1.0,0.4335669635572429,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,2,nucleus_bridge,1,5,2.438963154026732,0.2953832607091352,17.43896315402673,0.592522618053156,0.743593095042969,0.3223974003399124,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,3,nucleus_cell_only,2,4,8.453626273614914,0.0763054139341699,19.53054935053799,2.6841088145644143,0.2613082831252832,0.1132946388669853,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,4,cell_collider,1,5,6.014663119588182,0.0494233863065862,21.01466311958818,4.168222583614607,0.124417642025448,0.0539433792659255,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,5,nucleus_collider,1,5,6.494008234477561,0.0388905449917775,21.49400823447756,4.647567698503988,0.0979024358012626,0.0424472618152113,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,6,iod_bridge,1,5,8.072593525353673,0.0176627608469304,23.072593525353675,6.2261529893801,0.0444639515917111,0.0192781004793744,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,7,iod_cell_only,2,4,14.087256644941856,0.0070217131153607,25.164179721864933,8.317739185891359,0.0156252107891404,0.0067745751967894,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,8,iod_nucleus_only,2,4,14.566601759831231,0.005689918615815,25.64352483675431,8.797084300780735,0.0122952514712674,0.0053308148465701,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,9,iod_collider,1,5,11.957231562969016,0.0025323291642161,26.95723156296901,10.11079102699544,0.0063748449264406,0.0027639221579051,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_032,published_bootstrap_032,lambda,,,18,10,independent,3,3,24.46590291703476,0.000428601002215312,32.18018863132048,15.333748095346902,0.0004680787309482995,0.00020294347408298188,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,1,cell_bridge,1,5,1.8464405343707544,0.3972377674227726,16.846440534370753,0.0,1.0,0.4335669609684472,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,2,nucleus_bridge,1,5,2.4389631455727225,0.2953832619577217,17.43896314557272,0.5925226112019679,0.7435930975902171,0.3223973995193044,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,3,nucleus_cell_only,2,4,8.453626230273212,0.0763054152714037,19.53054930719629,2.6841087728255357,0.2613082885786406,0.1132946405549072,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,4,cell_collider,1,5,6.014663084700489,0.0494233871687203,21.014663084700487,4.168222550329734,0.1244176440960608,0.0539433798415829,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,5,nucleus_collider,1,5,6.4940081941060805,0.038890545776812,21.49400819410608,4.647567659735326,0.0979024376990358,0.0424472623845737,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,6,iod_bridge,1,5,8.072593494573548,0.0176627611187614,23.072593494573542,6.226152960202793,0.0444639522403803,0.0192781006455078,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,7,iod_cell_only,2,4,14.087256579274037,0.0070217133172485,25.164179656197117,8.31773912182636,0.015625211289655,0.0067745753733455,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,8,iod_nucleus_only,2,4,14.56660168867963,0.0056899187938008,25.643524765602702,8.797084231231953,0.0122952518988273,0.0053308150001161,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,9,iod_collider,1,5,11.957231500490565,0.0025323292433242,26.957231500490565,10.110790966119811,0.006374845120477,0.0027639222255297,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_033,published_bootstrap_033,lambda,,,18,10,independent,3,3,24.46590277929713,0.00042860102729669336,32.18018849358285,15.333747959212094,0.0004680787628092047,0.00020294348668505757,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,1,cell_bridge,1,5,1.846440532379392,0.3972377678182948,16.846440532379393,0.0,1.0,0.4335669632691246,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,2,nucleus_bridge,1,5,2.4389631532581943,0.2953832608226419,17.438963153258193,0.5925226208787997,0.7435930939924045,0.3223973996701796,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,3,nucleus_cell_only,2,4,8.45362625963282,0.0763054143655634,19.530549336555897,2.6841088041765038,0.2613082844825068,0.113294639380145,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,4,cell_collider,1,5,6.014663106374625,0.0494233866331157,21.014663106374627,4.168222573995234,0.1244176426238579,0.0539433794895293,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,5,nucleus_collider,1,5,6.494008223509196,0.0388905452050605,21.4940082235092,4.6475676911298045,0.0979024361622378,0.0424472619435108,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,6,iod_bridge,1,5,8.072593520319161,0.0176627608913921,23.07259352031916,6.226152987939766,0.0444639516237325,0.019278100480447,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,7,iod_cell_only,2,4,14.087256626693788,0.0070217131714622,25.164179703616863,8.31773917123747,0.0156252109036254,0.0067745752419245,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,8,iod_nucleus_only,2,4,14.566601743828356,0.0056899186558462,25.643524820751438,8.79708428837204,0.0122952515475514,0.0053308148761019,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,9,iod_collider,1,5,11.95723154820695,0.0025323291829074,26.95723154820695,10.110791015827555,0.0063748449620374,0.002763922171502,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_034,published_bootstrap_034,lambda,,,18,10,independent,3,3,24.465902878090773,0.0004286010093068615,32.18018859237649,15.333748059997095,0.0004680787392215459,0.00020294347753512616,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,1,cell_bridge,1,5,1.846440536154784,0.3972377670684306,16.846440536154784,0.0,1.0,0.4335669619607234,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,2,nucleus_bridge,1,5,2.438963149105544,0.2953832614359535,17.438963149105543,0.5925226129507593,0.7435930969400225,0.3223973999752512,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,3,nucleus_cell_only,2,4,8.453626249891213,0.0763054146661239,19.53054932681429,2.6841087906595043,0.2613082862485587,0.1132946398039506,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,4,cell_collider,1,5,6.014663100785669,0.0494233867712282,21.01466310078567,4.168222564630884,0.1244176432064031,0.0539433795793134,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,5,nucleus_collider,1,5,6.494008211617769,0.0388905454362925,21.494008211617768,4.647567675462984,0.0979024369291478,0.0424472621479219,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,6,iod_bridge,1,5,8.07259350520402,0.0176627610248797,23.07259350520402,6.2261529690492345,0.0444639520437064,0.0192781006043571,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,7,iod_cell_only,2,4,14.08725660598969,0.0070217132351144,25.164179682912767,8.317739146757983,0.015625211094874,0.0067745753043995,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,8,iod_nucleus_only,2,4,14.56660171682179,0.0056899187234031,25.643524793744863,8.79708425759008,0.0122952517367874,0.0053308149420612,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,9,iod_collider,1,5,11.957231524907462,0.0025323292124084,26.957231524907463,10.11079098875268,0.0063748450483365,0.0027639222005776,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_035,published_bootstrap_035,lambda,,,18,10,independent,3,3,24.4659028373109,0.0004286010167326992,32.180188551596615,15.33374801544183,0.000468078749649232,0.00020294348144379157,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
