bootstrap_replicate,species,tree_tip,nucleus_area_um2,cell_area_um2,relative_iod_index
18,D. folkertsi,folkertsi,44.5104,268.7328,1.0038532952322738
18,D. fuscus,fuscus,48.1104,270.9144,1.0
18,D. gvnigeusgwotli,gvnigeusgwotli,47.0304,272.304,0.9588295177261614
18,D. intermedius,intermedius,49.2768,323.7408,1.0811508025672372
18,D. kanawha,kanawha,41.7456,287.5104,0.9261956442542788
18,D. marmoratus,marmoratus,47.952,274.0608,1.0677248202933987
18,D. mavrokoilius,mavrokoilius,40.32,268.9128,0.9248194303178485
18,D. monticola,monticola,38.8656,258.9552,0.9939397267726161
18,D. ochrophaeus,ochrophaeus,52.4664,275.4576,0.7761950782396089
18,D. ocoee,ocoee,42.156,291.5136,1.0333333496332517
18,D. orestes,orestes,47.0736,255.3552,0.8193141460880196
18,D. perlapsus,perlapsus,42.9192,291.8592,0.7954392255501223
18,D. tilleyi,tilleyi,41.5728,263.9232,0.9949795611246944
18,D. valtos,valtos,50.2488,309.1464,1.3768931344743278
18,D. welteri,welteri,48.9168,302.7168,0.8939627744498778
18,D. wrighti,wrighti,41.2848,238.716,0.8908167029339853
19,D. aeneus,aeneus,38.9088,207.936,0.5448239511002445
19,D. amphileucus,amphileucus,44.1288,319.6656,1.0545487683374084
19,D. anicetus,anicetus,43.9344,243.9576,0.8929032114914426
19,D. apalachicolae,apalachicolae,46.0008,298.9728,0.8825795415647921
19,D. auriculatus,auriculatus,47.736,312.1488,1.0329386234718825
19,D. bairdi,bairdi,44.0064,306.972,1.0785354260391198
19,D. brimleyorum,brimleyorum,45.1656,326.664,0.98954131601467
19,D. campi,campi,37.512,249.8688,0.8687178777506113
19,D. folkertsi,folkertsi,44.424,268.3368,0.9827601888753057
19,D. fuscus,fuscus,47.376,270.7992,1.0
19,D. gvnigeusgwotli,gvnigeusgwotli,46.62,272.4336,0.8780539223716382
19,D. intermedius,intermedius,48.8736,324.3312,1.0632890336185818
19,D. kanawha,kanawha,42.9912,286.8768,0.877143011002445
19,D. marmoratus,marmoratus,47.7936,273.888,1.0122887151589244
19,D. mavrokoilius,mavrokoilius,42.552,268.8048,0.8860926191931541
19,D. monticola,monticola,39.42,256.8456,0.925360924205379
19,D. ochrophaeus,ochrophaeus,51.3072,273.0168,0.7525973233496333
19,D. ocoee,ocoee,42.2352,292.2696,0.9759228147921761
19,D. orestes,orestes,46.0512,256.4712,0.7799325317848411
19,D. perlapsus,perlapsus,43.5024,296.64,0.8374900372860635
19,D. tilleyi,tilleyi,41.6016,262.9728,0.9380082090464549
19,D. valtos,valtos,49.4928,315.7416,1.2666603801955991
19,D. welteri,welteri,48.2544,302.2416,0.8684411051344743
19,D. wrighti,wrighti,40.464,225.6984,0.8844732353300734
20,D. aeneus,aeneus,38.2536,209.232,0.5874643942542788
20,D. amphileucus,amphileucus,44.676,320.328,1.020742890586797
20,D. anicetus,anicetus,40.86,246.6936,0.9055984883863082
20,D. apalachicolae,apalachicolae,43.5312,298.584,0.9068747872860636
20,D. auriculatus,auriculatus,49.0032,316.8864,0.9264898795843521
20,D. bairdi,bairdi,44.4096,306.0,1.0810522524449877
20,D. brimleyorum,brimleyorum,43.6608,329.0112,1.0279292958435209
20,D. campi,campi,37.3968,256.4208,0.8605752921760391
20,D. folkertsi,folkertsi,45.9936,270.072,0.9803329254278728
20,D. fuscus,fuscus,45.4392,273.4416,1.0
20,D. gvnigeusgwotli,gvnigeusgwotli,46.62,273.0384,0.9014077066014671
20,D. intermedius,intermedius,48.672,325.908,1.0786891839853303
20,D. kanawha,kanawha,40.9392,288.6264,0.932581924205379
20,D. marmoratus,marmoratus,47.6064,274.4856,1.0770107756723717
20,D. mavrokoilius,mavrokoilius,41.328,271.44,0.9861291265281175
20,D. monticola,monticola,39.42,258.9264,1.0139968062347189
20,D. ochrophaeus,ochrophaeus,50.5656,273.4344,0.7973818575794622
20,D. ocoee,ocoee,42.6096,293.3856,0.8617858765281174
20,D. orestes,orestes,46.0512,255.6,0.8724566522004891
20,D. perlapsus,perlapsus,42.9192,293.5512,0.8009753606356969
20,D. tilleyi,tilleyi,42.5952,263.2464,0.9444494694376528
20,D. valtos,valtos,50.6448,319.5072,1.3313396234718826
20,D. welteri,welteri,48.7872,304.6752,0.861133305012225
20,D. wrighti,wrighti,44.0136,226.5408,0.8352832848410758
21,D. aeneus,aeneus,37.62,207.756,0.5914722463325184
21,D. amphileucus,amphileucus,44.2872,319.5216,1.0343832775061124
21,D. anicetus,anicetus,41.472,244.1952,0.9344506026894865
21,D. apalachicolae,apalachicolae,45.2016,300.2832,0.9743524138141809
21,D. auriculatus,auriculatus,50.0976,313.6752,1.0520358942542787
21,D. bairdi,bairdi,43.8768,305.208,1.127501075794621
21,D. brimleyorum,brimleyorum,45.0144,328.8168,0.9387474608801957
21,D. campi,campi,37.0368,257.256,0.8967935079462103
21,D. folkertsi,folkertsi,44.4672,268.7328,1.0501832011002445
21,D. fuscus,fuscus,47.592,274.0032,1.0
21,D. gvnigeusgwotli,gvnigeusgwotli,47.0232,275.0112,0.9294662273838631
21,D. intermedius,intermedius,49.2768,325.2528,1.1096744859413203
21,D. kanawha,kanawha,40.8312,289.2384,0.9269729138141809
21,D. marmoratus,marmoratus,48.4272,274.4856,1.0578165348410757
21,D. mavrokoilius,mavrokoilius,41.1624,268.1424,1.0093021051344744
21,D. monticola,monticola,39.5856,262.2096,0.999105555623472
21,D. ochrophaeus,ochrophaeus,52.812,267.0192,0.7823606161369193
21,D. ocoee,ocoee,41.7384,293.292,1.0404682567237165
21,D. orestes,orestes,45.8928,255.6,0.8555489755501223
21,D. perlapsus,perlapsus,43.2576,297.4176,0.8478530452322739
21,D. tilleyi,tilleyi,42.1992,264.2328,1.0043028948655257
21,D. valtos,valtos,50.3784,313.7904,1.3954951173594132
21,D. welteri,welteri,48.8088,303.4368,0.9667476454767726
21,D. wrighti,wrighti,41.2632,237.132,0.9362593209046455
22,D. aeneus,aeneus,35.9928,208.5408,0.6193193991442543
22,D. amphileucus,amphileucus,44.5608,317.9304,1.0357687139364302
22,D. anicetus,anicetus,41.7024,243.2232,0.9173816344743276
22,D. apalachicolae,apalachicolae,45.8712,300.6144,0.8781220690709046
22,D. auriculatus,auriculatus,47.9592,312.5304,1.0402750415647923
22,D. bairdi,bairdi,44.0064,309.2184,1.1131731998777505
22,D. brimleyorum,brimleyorum,44.9136,328.6224,1.0544810183374085
22,D. campi,campi,36.6624,257.6448,0.8484115476772617
22,D. folkertsi,folkertsi,45.576,268.7328,0.9940735800733497
22,D. fuscus,fuscus,47.2464,275.0112,1.0
22,D. gvnigeusgwotli,gvnigeusgwotli,46.08,271.8576,0.887540195599022
22,D. intermedius,intermedius,47.0592,326.9376,1.0281016265281173
22,D. kanawha,kanawha,40.9392,287.2872,1.0847096063569681
22,D. marmoratus,marmoratus,48.4128,274.2192,1.1187419755501224
22,D. mavrokoilius,mavrokoilius,42.552,268.0488,0.9117917597799512
22,D. monticola,monticola,39.6,258.8472,0.9853669083129585
22,D. ochrophaeus,ochrophaeus,51.264,275.4576,0.7788854376528117
22,D. ocoee,ocoee,44.1072,292.5216,1.0636645953545232
22,D. orestes,orestes,47.2176,256.3848,0.755379391198044
22,D. perlapsus,perlapsus,42.3,296.6616,0.8575333105134475
22,D. tilleyi,tilleyi,42.5952,263.0304,0.9696035067237164
22,D. valtos,valtos,50.7816,315.1296,1.3899455421760392
22,D. welteri,welteri,48.708,309.0528,0.8307767903422983
22,D. wrighti,wrighti,44.892,247.5216,0.8618887707823961
23,D. aeneus,aeneus,36.8712,209.4336,0.5735570018337408
23,D. amphileucus,amphileucus,43.2936,316.9152,1.1258771259168705
23,D. anicetus,anicetus,41.6952,244.2168,0.9519333068459658
23,D. apalachicolae,apalachicolae,46.5264,300.1536,0.9455937420537898
23,D. auriculatus,auriculatus,50.3856,316.8864,1.1140341149144255
23,D. bairdi,bairdi,43.8696,302.8824,1.1853852493887531
23,D. brimleyorum,brimleyorum,45.18,330.084,1.1697451839853301
23,D. campi,campi,37.1232,257.9688,0.9435383447432764
23,D. folkertsi,folkertsi,44.4888,268.8048,1.0862961136919316
23,D. fuscus,fuscus,48.24,272.1888,1.0
23,D. gvnigeusgwotli,gvnigeusgwotli,46.62,272.52,0.9829586564792177
23,D. intermedius,intermedius,48.852,325.044,1.1906432243276284
23,D. kanawha,kanawha,41.724,288.036,0.9767418233496333
23,D. marmoratus,marmoratus,47.1456,276.1416,1.1302068753056236
23,D. mavrokoilius,mavrokoilius,41.1624,268.6464,1.0011555152811735
23,D. monticola,monticola,40.176,258.9552,1.1489899070904646
23,D. ochrophaeus,ochrophaeus,51.84,267.0192,0.8218581442542787
23,D. ocoee,ocoee,44.2224,292.4496,1.0369395097799512
23,D. orestes,orestes,46.0512,255.3408,0.8190396968215159
23,D. perlapsus,perlapsus,42.3,290.6928,0.9076686491442544
23,D. tilleyi,tilleyi,42.0192,263.0016,1.043851912591687
23,D. valtos,valtos,50.2488,316.9368,1.4656337347188264
23,D. welteri,welteri,48.2328,304.5456,0.9195287420537898
23,D. wrighti,wrighti,44.0136,247.5216,1.0019863514669927
24,D. aeneus,aeneus,37.6632,211.4784,0.5865300684596577
24,D. amphileucus,amphileucus,43.3296,320.3928,1.052340109413203
24,D. anicetus,anicetus,41.4432,243.4824,0.8935662365525673
24,D. apalachicolae,apalachicolae,44.6688,300.2832,0.900573403422983
24,D. auriculatus,auriculatus,49.5144,317.1456,1.0381540556234718
24,D. bairdi,bairdi,44.9424,306.0,1.1161121760391197
24,D. brimleyorum,brimleyorum,45.1008,331.1064,1.0417161454767727
24,D. campi,campi,37.728,258.228,0.8667197451100245
24,D. folkertsi,folkertsi,44.8704,266.6304,0.9768591026894866
24,D. fuscus,fuscus,48.2112,271.368,1.0
24,D. gvnigeusgwotli,gvnigeusgwotli,47.0304,272.4192,0.8827266204156479
24,D. intermedius,intermedius,49.2768,323.6688,1.0025129046454768
24,D. kanawha,kanawha,40.896,291.8592,0.9886872212713935
24,D. marmoratus,marmoratus,48.3552,274.5,1.075724565403423
24,D. mavrokoilius,mavrokoilius,43.992,269.604,0.9247987426650367
24,D. monticola,monticola,39.6216,260.1072,0.9377744706601467
24,D. ochrophaeus,ochrophaeus,52.3152,273.4344,0.793420575183374
24,D. ocoee,ocoee,43.4448,294.6384,0.9882046191931539
24,D. orestes,orestes,46.0512,255.4704,0.7832098991442543
24,D. perlapsus,perlapsus,42.6384,290.6928,0.8189701900977996
24,D. tilleyi,tilleyi,41.5008,264.672,0.9478781619804402
24,D. valtos,valtos,49.608,314.1936,1.366120531784841
24,D. welteri,welteri,48.9024,310.9248,0.9293479052567237
24,D. wrighti,wrighti,42.9696,247.6224,0.979272717603912
25,D. aeneus,aeneus,36.8352,209.4336,0.5281536937652812
25,D. amphileucus,amphileucus,44.4312,319.5504,0.9437190825183375
25,D. anicetus,anicetus,44.2152,249.3864,0.850283511613692
25,D. apalachicolae,apalachicolae,46.1088,297.1152,0.8376967035452323
25,D. auriculatus,auriculatus,48.1824,314.2368,1.0087269400977996
25,D. bairdi,bairdi,44.8992,305.5248,1.080674751222494
25,D. brimleyorum,brimleyorum,45.2448,331.3584,1.019643435207824
25,D. campi,campi,36.7128,258.228,0.8122140177261614
25,D. folkertsi,folkertsi,44.8704,267.0192,0.9427934504889977
25,D. fuscus,fuscus,47.2464,271.188,1.0
25,D. gvnigeusgwotli,gvnigeusgwotli,45.6768,275.2272,0.8382106601466993
25,D. intermedius,intermedius,46.5768,323.5248,1.051774185819071
25,D. kanawha,kanawha,41.4,288.612,0.968599577017115
25,D. marmoratus,marmoratus,48.2904,273.9312,1.0314525764058682
25,D. mavrokoilius,mavrokoilius,43.3872,269.8344,0.8412204113691931
25,D. monticola,monticola,39.3768,258.9408,0.9249471063569683
25,D. ochrophaeus,ochrophaeus,51.3072,274.1472,0.7273611442542788
25,D. ocoee,ocoee,42.5376,292.5936,0.8952730764058681
25,D. orestes,orestes,47.2032,255.6144,0.8823628575794622
25,D. perlapsus,perlapsus,44.5464,289.4688,0.7839577548899757
25,D. tilleyi,tilleyi,41.832,262.908,0.9297608294621027
25,D. valtos,valtos,50.7744,316.9368,1.2950456051344743
25,D. welteri,welteri,48.4632,302.2416,0.8739312114914425
25,D. wrighti,wrighti,44.0136,250.8912,0.8321929174816626
26,D. aeneus,aeneus,37.6632,206.5968,0.547841814792176
26,D. amphileucus,amphileucus,44.928,319.8456,1.0186814070904646
26,D. anicetus,anicetus,40.86,244.2528,0.9157602408312959
26,D. apalachicolae,apalachicolae,43.6464,298.4688,0.9903809944987776
26,D. auriculatus,auriculatus,49.716,316.656,1.0705427542787287
26,D. bairdi,bairdi,45.5544,305.5104,1.1345913960880196
26,D. brimleyorum,brimleyorum,46.2528,329.4,1.0320383410757945
26,D. campi,campi,38.2032,252.3024,0.8982492921760391
26,D. folkertsi,folkertsi,45.0144,267.2856,1.0185643771393644
26,D. fuscus,fuscus,47.4768,271.008,1.0
26,D. gvnigeusgwotli,gvnigeusgwotli,46.4544,271.7568,0.9230265739608802
26,D. intermedius,intermedius,49.2768,327.2832,1.0696052536674816
26,D. kanawha,kanawha,41.4,289.1448,0.9942713013447434
26,D. marmoratus,marmoratus,48.2904,276.2064,1.0820898312958434
26,D. mavrokoilius,mavrokoilius,40.9968,268.6464,0.9592261228606357
26,D. monticola,monticola,39.8592,260.1,1.0173295317848412
26,D. ochrophaeus,ochrophaeus,51.768,267.7104,0.8243386473105135
26,D. ocoee,ocoee,44.0352,295.7832,1.0773591546454768
26,D. orestes,orestes,46.3176,256.5792,0.9188598392420538
26,D. perlapsus,perlapsus,42.5808,294.0768,0.9833282261613693
26,D. tilleyi,tilleyi,41.652,264.0528,0.9966321613691933
26,D. valtos,valtos,51.6384,317.3184,1.3513699523227385
26,D. welteri,welteri,48.2328,305.7264,0.8504299828850856
26,D. wrighti,wrighti,42.9696,247.6224,0.9325844443765282
27,D. aeneus,aeneus,36.072,208.0512,0.5241787029339854
27,D. amphileucus,amphileucus,44.4096,319.5216,0.9411752102689487
27,D. anicetus,anicetus,42.0624,247.9104,0.8523477121026896
27,D. apalachicolae,apalachicolae,45.8712,298.08,0.8515823068459658
27,D. auriculatus,auriculatus,48.3192,312.7104,0.9923736619804401
27,D. bairdi,bairdi,44.4096,307.3536,1.03425945599022
27,D. brimleyorum,brimleyorum,43.8696,330.084,1.0079856356968215
27,D. campi,campi,36.6624,259.1064,0.8018935672371638
27,D. folkertsi,folkertsi,44.136,269.3016,0.963820131418093
27,D. fuscus,fuscus,45.432,273.3552,1.0
27,D. gvnigeusgwotli,gvnigeusgwotli,46.5696,275.6016,0.8420081069682153
27,D. intermedius,intermedius,48.5136,327.2832,0.9915496369193154
27,D. kanawha,kanawha,40.9968,288.036,0.9501094205378974
27,D. marmoratus,marmoratus,46.8432,274.5,0.9486202995110026
27,D. mavrokoilius,mavrokoilius,43.1928,268.9128,0.8117540855745722
27,D. monticola,monticola,39.6288,258.5808,0.9663218533007336
27,D. ochrophaeus,ochrophaeus,52.632,275.1552,0.7443772854523227
27,D. ocoee,ocoee,42.3936,293.1984,0.901710012224939
27,D. orestes,orestes,45.8928,254.8728,0.8037873783618582
27,D. perlapsus,perlapsus,44.424,297.4176,0.7817636014669928
27,D. tilleyi,tilleyi,41.8536,264.816,0.9078725415647922
27,D. valtos,valtos,50.9184,317.916,1.2734829712713935
27,D. welteri,welteri,47.4768,305.7264,0.8887427371638142
27,D. wrighti,wrighti,42.0912,237.132,0.8114371650366748
28,D. aeneus,aeneus,38.7504,208.0512,0.6235011955990221
28,D. amphileucus,amphileucus,45.1872,319.5504,1.0779004547677262
28,D. anicetus,anicetus,40.86,244.1376,0.9788340831295844
28,D. apalachicolae,apalachicolae,43.9488,301.1976,1.0792192579462103
28,D. auriculatus,auriculatus,49.176,312.912,1.0495268569682152
28,D. bairdi,bairdi,45.3744,305.9064,1.187741097188264
28,D. brimleyorum,brimleyorum,45.0,327.1896,1.1458512707823962
28,D. campi,campi,36.6624,258.8832,0.931551488997555
28,D. folkertsi,folkertsi,46.8936,269.7336,1.0848110721271393
28,D. fuscus,fuscus,47.2464,273.1464,1.0
28,D. gvnigeusgwotli,gvnigeusgwotli,46.62,272.5344,0.9682731265281174
28,D. intermedius,intermedius,47.16,328.392,1.1173961167481663
28,D. kanawha,kanawha,40.896,287.5104,1.0807638850855745
28,D. marmoratus,marmoratus,48.3048,273.7296,1.1280569278728605
28,D. mavrokoilius,mavrokoilius,40.32,267.6096,0.9283761827628362
28,D. monticola,monticola,39.7872,260.0784,1.0946622744498777
28,D. ochrophaeus,ochrophaeus,52.7904,272.7216,0.8616325825183374
28,D. ocoee,ocoee,42.7176,295.9704,1.1107802157701712
28,D. orestes,orestes,47.0736,254.6136,0.8256465470660147
28,D. perlapsus,perlapsus,41.544,294.192,0.9884355959657701
28,D. tilleyi,tilleyi,41.8536,265.3488,1.064151869193154
28,D. valtos,valtos,49.5288,314.5968,1.4327716466992666
28,D. welteri,welteri,48.4704,310.212,0.9573696344743277
28,D. wrighti,wrighti,42.9696,249.3072,0.9196239315403424
29,D. aeneus,aeneus,37.656,209.4336,0.5249121222493888
29,D. amphileucus,amphileucus,44.4096,318.8592,1.0091311002444987
29,D. anicetus,anicetus,42.1344,245.16,0.8315451656479218
29,D. apalachicolae,apalachicolae,45.8712,302.1264,0.8933227231051345
29,D. auriculatus,auriculatus,49.7664,312.7104,0.8910202359413204
29,D. bairdi,bairdi,43.9416,305.3664,1.0494824944987775
29,D. brimleyorum,brimleyorum,45.2448,330.6528,0.9764417457212714
29,D. campi,campi,35.712,258.2928,0.784660423594132
29,D. folkertsi,folkertsi,43.4376,266.796,0.9353305348410759
29,D. fuscus,fuscus,46.8864,271.8864,1.0
29,D. gvnigeusgwotli,gvnigeusgwotli,46.1376,272.52,0.8439202231051345
29,D. intermedius,intermedius,49.2768,325.1952,0.9587395953545234
29,D. kanawha,kanawha,42.0768,288.5904,0.9551689938875305
29,D. marmoratus,marmoratus,47.2608,273.9312,1.016988773227384
29,D. mavrokoilius,mavrokoilius,41.5512,269.064,0.9171501784841076
29,D. monticola,monticola,39.6216,259.5312,0.9390608227383863
29,D. ochrophaeus,ochrophaeus,52.632,267.4512,0.7155807444987775
29,D. ocoee,ocoee,43.992,292.2696,0.941300849022005
29,D. orestes,orestes,45.6624,255.1824,0.7280100372860636
29,D. perlapsus,perlapsus,43.38,290.6928,0.8021645244498778
29,D. tilleyi,tilleyi,41.5296,265.6296,0.8810898331295843
29,D. valtos,valtos,50.7888,313.2504,1.2185464235941321
29,D. welteri,welteri,48.636,304.6752,0.7712685299511003
29,D. wrighti,wrighti,42.0912,264.7152,0.8666373881418094
30,D. aeneus,aeneus,35.928,208.1808,0.6668396925427873
30,D. amphileucus,amphileucus,44.4096,319.4928,1.1213157891198045
30,D. anicetus,anicetus,41.9112,246.1464,1.0116261436430318
30,D. apalachicolae,apalachicolae,45.8064,302.1264,1.066612719437653
30,D. auriculatus,auriculatus,50.2848,315.9144,1.0889265898533007
30,D. bairdi,bairdi,44.7624,306.0,1.2414152188264058
30,D. brimleyorum,brimleyorum,46.188,329.7888,1.2197186008557457
30,D. campi,campi,37.0296,257.256,0.9785709064792177
30,D. folkertsi,folkertsi,44.8704,267.0192,1.1101307237163813
30,D. fuscus,fuscus,46.2888,273.6072,1.0
30,D. gvnigeusgwotli,gvnigeusgwotli,47.016,271.6848,1.02337243398533
30,D. intermedius,intermedius,49.0752,325.2528,1.2511630305623473
30,D. kanawha,kanawha,41.3784,289.2384,1.1104024431540342
30,D. marmoratus,marmoratus,47.2608,273.6648,1.2281665385085574
30,D. mavrokoilius,mavrokoilius,43.7688,269.064,1.057963033618582
30,D. monticola,monticola,39.6,260.1,1.2637909822738387
30,D. ochrophaeus,ochrophaeus,52.6392,271.0368,0.8632214394865526
30,D. ocoee,ocoee,42.7176,292.5216,1.1936148539119806
30,D. orestes,orestes,45.792,254.2752,0.9806886558679706
30,D. perlapsus,perlapsus,41.544,293.5512,0.9009202689486553
30,D. tilleyi,tilleyi,41.8752,267.0624,1.1111043856968217
30,D. valtos,valtos,49.7952,314.7552,1.5152386473105135
30,D. welteri,welteri,48.7872,307.4688,0.9308493166259169
30,D. wrighti,wrighti,47.2896,249.2064,1.031309543398533
31,D. aeneus,aeneus,37.8576,211.4784,0.676078109413203
31,D. amphileucus,amphileucus,43.1352,317.0016,1.0307001711491441
31,D. anicetus,anicetus,42.1344,246.7728,0.9438110372860636
31,D. apalachicolae,apalachicolae,44.8992,300.8016,0.9395276314180929
31,D. auriculatus,auriculatus,49.3488,312.6816,1.0375125146699267
31,D. bairdi,bairdi,43.7184,304.7832,1.1995541699266503
31,D. brimleyorum,brimleyorum,45.2304,330.3792,1.1169931283618582
31,D. campi,campi,36.7128,254.6352,0.9216477053789732
31,D. folkertsi,folkertsi,44.7264,266.6304,1.0622989816625918
31,D. fuscus,fuscus,46.5192,273.3552,1.0
31,D. gvnigeusgwotli,gvnigeusgwotli,46.7136,273.24,0.9469476619804401
31,D. intermedius,intermedius,48.852,325.4976,1.1206045629584351
31,D. kanawha,kanawha,41.7528,288.6768,1.2476097102689487
31,D. marmoratus,marmoratus,48.3264,277.236,1.0918295592909535
31,D. mavrokoilius,mavrokoilius,42.1632,269.0208,0.970135696821516
31,D. monticola,monticola,39.312,258.8328,1.0258762469437652
31,D. ochrophaeus,ochrophaeus,51.0768,269.9784,0.8614593966992665
31,D. ocoee,ocoee,44.1792,293.112,1.0700442426650367
31,D. orestes,orestes,46.0512,256.4064,0.994154087408313
31,D. perlapsus,perlapsus,43.2576,296.64,0.9310675018337409
31,D. tilleyi,tilleyi,42.0336,264.7512,1.048776002444988
31,D. valtos,valtos,50.7888,313.6896,1.4166570250611248
31,D. welteri,welteri,48.8952,307.4688,0.9730158410757946
31,D. wrighti,wrighti,39.5784,203.6736,0.9194878728606357
32,D. aeneus,aeneus,36.072,209.4336,0.608287423594132
32,D. amphileucus,amphileucus,44.4096,319.176,1.0735226778728606
32,D. anicetus,anicetus,41.1552,244.296,0.9041588001222495
32,D. apalachicolae,apalachicolae,46.368,299.0448,0.9667721815403423
32,D. auriculatus,auriculatus,49.356,312.4008,0.987771696821516
32,D. bairdi,bairdi,44.9424,305.8128,1.145454751833741
32,D. brimleyorum,brimleyorum,45.288,327.7152,1.0961776717603913
32,D. campi,campi,36.7128,256.0032,0.87301206601467
32,D. folkertsi,folkertsi,45.5472,270.2304,1.0089024706601466
