supplement_id,filename,column,pandas_dtype,source_column,definition_status
S34,Supplementary_Data_S34_path_measurement_sensitivity.csv,terminal_internal_ratio_median_ci_low,float64,terminal_internal_ratio_median_ci_low,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,C,float64,C,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,CICc,float64,CICc,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,absolute_genome_size_used,bool,absolute_genome_size_used,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,delta_CICc,float64,delta_CICc,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,family,object,family,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,finite_ranking_row,bool,finite_ranking_row,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,fit_id,object,fit_id,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,global_fit_pass,bool,global_fit_pass,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,iod_subset,object,iod_subset,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,k,int64,k,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,l,float64,l,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,model,object,model,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,morphology_estimator,object,morphology_estimator,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,n_species,int64,n_species,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,omitted_species,object,omitted_species,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,p,float64,p,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,phase,object,phase,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,publication_claim_allowed,bool,publication_claim_allowed,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,q,int64,q,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,rank,int64,rank,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,release_gate_status,object,release_gate_status,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,tree_id,object,tree_id,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,w,float64,w,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,warning_count,int64,warning_count,source_named; manuscript-critical fields require curated definitions
S35,Supplementary_Data_S35_path_leave_one_species_out.csv,winner_claim_allowed_by_ranking_gate,bool,winner_claim_allowed_by_ranking_gate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,effect_scale,float64,effect_scale,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,expected_model_top_rate,float64,expected_model_top_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,expected_unique_supported_rate,float64,expected_unique_supported_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,false_nonnull_top_rate,float64,false_nonnull_top_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,false_supported_nonnull_rate,float64,false_supported_nonnull_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,false_unique_nonnull_rate,float64,false_unique_nonnull_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,family,object,family,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,mean_top_weight,float64,mean_top_weight,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,modal_top_model,object,modal_top_model,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,modal_top_model_rate,float64,modal_top_model_rate,source_named; manuscript-critical fields require curated definitions
S36,Supplementary_Data_S36_path_simulation_calibration.csv,n_attempted,int64,n_attempted,source_named; manuscript-critical fields require curated definitions
