id,decision,decision_source,species,rank,review_key,filename,tile_name
"amphileucus-0001","keep","initial_default","D. amphileucus","1","Process_337_raw_green.ome.tiff::tile_y040960_x094208.tiff::70","Process_337_raw_green.ome.tiff","tile_y040960_x094208.tiff"
"amphileucus-0002","keep","initial_default","D. amphileucus","2","Process_337_raw_green.ome.tiff::tile_y020480_x016384.tiff::34","Process_337_raw_green.ome.tiff","tile_y020480_x016384.tiff"
"amphileucus-0003","keep","initial_default","D. amphileucus","3","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::109","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0004","keep","initial_default","D. amphileucus","4","Process_338_raw_green.ome.tiff::tile_y008192_x086016.tiff::19","Process_338_raw_green.ome.tiff","tile_y008192_x086016.tiff"
"amphileucus-0005","keep","initial_default","D. amphileucus","5","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::13","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0006","keep","initial_default","D. amphileucus","6","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::160","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0007","keep","initial_default","D. amphileucus","7","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::65","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0008","keep","initial_default","D. amphileucus","8","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::184","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0009","keep","initial_default","D. amphileucus","9","Process_337_raw_green.ome.tiff::tile_y040960_x094208.tiff::96","Process_337_raw_green.ome.tiff","tile_y040960_x094208.tiff"
"amphileucus-0010","keep","initial_default","D. amphileucus","10","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::45","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0011","keep","initial_default","D. amphileucus","11","Process_337_raw_green.ome.tiff::tile_y040960_x094208.tiff::7","Process_337_raw_green.ome.tiff","tile_y040960_x094208.tiff"
"amphileucus-0012","keep","initial_default","D. amphileucus","12","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::215","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0013","keep","initial_default","D. amphileucus","13","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::10","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0014","keep","initial_default","D. amphileucus","14","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::118","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0015","keep","initial_default","D. amphileucus","15","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::176","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0016","keep","initial_default","D. amphileucus","16","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::128","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0017","keep","initial_default","D. amphileucus","17","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::44","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0018","keep","initial_default","D. amphileucus","18","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::124","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0019","keep","initial_default","D. amphileucus","19","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::15","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0020","keep","initial_default","D. amphileucus","20","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::57","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0021","keep","initial_default","D. amphileucus","22","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::132","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0022","keep","initial_default","D. amphileucus","23","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::187","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0023","keep","initial_default","D. amphileucus","24","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::203","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0024","keep","initial_default","D. amphileucus","25","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::97","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0025","keep","initial_default","D. amphileucus","26","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::83","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0026","keep","initial_default","D. amphileucus","27","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::216","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0027","keep","initial_default","D. amphileucus","28","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::132","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0028","keep","initial_default","D. amphileucus","29","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::122","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0029","keep","initial_default","D. amphileucus","30","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::62","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0030","keep","initial_default","D. amphileucus","31","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::143","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0031","keep","initial_default","D. amphileucus","32","Process_338_raw_green.ome.tiff::tile_y008192_x086016.tiff::66","Process_338_raw_green.ome.tiff","tile_y008192_x086016.tiff"
"amphileucus-0032","keep","initial_default","D. amphileucus","33","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::105","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0033","keep","initial_default","D. amphileucus","34","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::76","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0034","keep","initial_default","D. amphileucus","35","Process_337_raw_green.ome.tiff::tile_y020480_x094208.tiff::115","Process_337_raw_green.ome.tiff","tile_y020480_x094208.tiff"
"amphileucus-0035","keep","initial_default","D. amphileucus","36","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::16","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0036","keep","initial_default","D. amphileucus","37","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::25","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0037","keep","initial_default","D. amphileucus","38","Process_337_raw_green.ome.tiff::tile_y020480_x016384.tiff::19","Process_337_raw_green.ome.tiff","tile_y020480_x016384.tiff"
"amphileucus-0038","keep","initial_default","D. amphileucus","39","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::81","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0039","keep","initial_default","D. amphileucus","40","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::18","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0040","keep","initial_default","D. amphileucus","41","Process_337_raw_green.ome.tiff::tile_y032768_x040960.tiff::38","Process_337_raw_green.ome.tiff","tile_y032768_x040960.tiff"
"amphileucus-0041","keep","initial_default","D. amphileucus","42","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::99","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0042","keep","initial_default","D. amphileucus","43","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::19","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0043","keep","initial_default","D. amphileucus","44","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::35","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0044","keep","initial_default","D. amphileucus","45","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::68","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0045","keep","initial_default","D. amphileucus","46","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::29","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"amphileucus-0046","keep","initial_default","D. amphileucus","47","Process_337_raw_green.ome.tiff::tile_y040960_x094208.tiff::107","Process_337_raw_green.ome.tiff","tile_y040960_x094208.tiff"
"amphileucus-0047","keep","initial_default","D. amphileucus","48","Process_337_raw_green.ome.tiff::tile_y040960_x094208.tiff::59","Process_337_raw_green.ome.tiff","tile_y040960_x094208.tiff"
"amphileucus-0048","keep","initial_default","D. amphileucus","49","Process_338_raw_green.ome.tiff::tile_y040960_x106496.tiff::113","Process_338_raw_green.ome.tiff","tile_y040960_x106496.tiff"
"amphileucus-0049","keep","initial_default","D. amphileucus","50","Process_337_raw_green.ome.tiff::tile_y045056_x049152.tiff::120","Process_337_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"amphileucus-0050","keep","initial_default","D. amphileucus","51","Process_338_raw_green.ome.tiff::tile_y008192_x081920.tiff::38","Process_338_raw_green.ome.tiff","tile_y008192_x081920.tiff"
"anicetus-0051","keep","initial_default","D. anicetus","1","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::76","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0052","keep","initial_default","D. anicetus","2","Process_343_raw_green.ome.tiff::tile_y045056_x053248.tiff::17","Process_343_raw_green.ome.tiff","tile_y045056_x053248.tiff"
"anicetus-0053","keep","initial_default","D. anicetus","3","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::22","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0054","keep","initial_default","D. anicetus","4","Process_343_raw_green.ome.tiff::tile_y045056_x053248.tiff::23","Process_343_raw_green.ome.tiff","tile_y045056_x053248.tiff"
"anicetus-0055","keep","initial_default","D. anicetus","5","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::3","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0056","keep","initial_default","D. anicetus","6","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::67","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0057","keep","initial_default","D. anicetus","8","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::43","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0058","keep","initial_default","D. anicetus","9","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::28","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0059","keep","initial_default","D. anicetus","10","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::68","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0060","keep","initial_default","D. anicetus","11","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::1","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0061","keep","initial_default","D. anicetus","12","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::54","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0062","keep","initial_default","D. anicetus","13","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::42","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0063","keep","initial_default","D. anicetus","14","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::4","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0064","keep","initial_default","D. anicetus","15","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::32","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0065","keep","initial_default","D. anicetus","16","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::59","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0066","keep","initial_default","D. anicetus","17","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::69","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0067","keep","initial_default","D. anicetus","18","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::71","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0068","keep","initial_default","D. anicetus","19","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::1","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0069","keep","initial_default","D. anicetus","20","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::24","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0070","keep","initial_default","D. anicetus","21","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::29","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0071","keep","initial_default","D. anicetus","22","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::13","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0072","keep","initial_default","D. anicetus","23","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::90","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0073","keep","initial_default","D. anicetus","24","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::15","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0074","keep","initial_default","D. anicetus","25","Process_343_raw_green.ome.tiff::tile_y045056_x053248.tiff::24","Process_343_raw_green.ome.tiff","tile_y045056_x053248.tiff"
"anicetus-0075","keep","initial_default","D. anicetus","26","Process_343_raw_green.ome.tiff::tile_y045056_x053248.tiff::8","Process_343_raw_green.ome.tiff","tile_y045056_x053248.tiff"
"anicetus-0076","keep","initial_default","D. anicetus","27","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::83","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0077","keep","initial_default","D. anicetus","28","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::55","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0078","keep","initial_default","D. anicetus","29","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::19","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0079","keep","initial_default","D. anicetus","30","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::32","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0080","keep","initial_default","D. anicetus","31","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::67","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0081","keep","initial_default","D. anicetus","32","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::34","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0082","keep","initial_default","D. anicetus","33","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::11","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0083","keep","initial_default","D. anicetus","34","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::44","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0084","keep","initial_default","D. anicetus","35","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::53","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0085","keep","initial_default","D. anicetus","36","Process_343_raw_green.ome.tiff::tile_y045056_x053248.tiff::21","Process_343_raw_green.ome.tiff","tile_y045056_x053248.tiff"
"anicetus-0086","keep","initial_default","D. anicetus","37","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::62","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"anicetus-0087","keep","initial_default","D. anicetus","38","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::40","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0088","keep","initial_default","D. anicetus","39","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::118","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0089","keep","initial_default","D. anicetus","40","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::54","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0090","keep","initial_default","D. anicetus","41","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::24","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0091","keep","initial_default","D. anicetus","42","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::77","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0092","keep","initial_default","D. anicetus","43","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::57","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0093","keep","initial_default","D. anicetus","44","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::68","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0094","keep","initial_default","D. anicetus","45","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::54","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0095","keep","initial_default","D. anicetus","46","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::35","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0096","keep","initial_default","D. anicetus","47","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::83","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0097","keep","initial_default","D. anicetus","48","Process_343_raw_green.ome.tiff::tile_y045056_x040960.tiff::20","Process_343_raw_green.ome.tiff","tile_y045056_x040960.tiff"
"anicetus-0098","keep","initial_default","D. anicetus","49","Process_343_raw_green.ome.tiff::tile_y040960_x012288.tiff::14","Process_343_raw_green.ome.tiff","tile_y040960_x012288.tiff"
"anicetus-0099","keep","initial_default","D. anicetus","50","Process_343_raw_green.ome.tiff::tile_y012288_x036864.tiff::18","Process_343_raw_green.ome.tiff","tile_y012288_x036864.tiff"
"anicetus-0100","keep","initial_default","D. anicetus","51","Process_343_raw_green.ome.tiff::tile_y045056_x045056.tiff::45","Process_343_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"apalachicolae-0101","keep","initial_default","D. apalachicolae","1","Process_356_raw_green.ome.tiff::tile_y032768_x016384.tiff::2","Process_356_raw_green.ome.tiff","tile_y032768_x016384.tiff"
"apalachicolae-0102","keep","initial_default","D. apalachicolae","2","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::38","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0103","keep","initial_default","D. apalachicolae","3","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::1","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0104","keep","initial_default","D. apalachicolae","5","Process_356_raw_green.ome.tiff::tile_y032768_x024576.tiff::23","Process_356_raw_green.ome.tiff","tile_y032768_x024576.tiff"
"apalachicolae-0105","keep","initial_default","D. apalachicolae","7","Process_356_raw_green.ome.tiff::tile_y000000_x012288.tiff::1","Process_356_raw_green.ome.tiff","tile_y000000_x012288.tiff"
"apalachicolae-0106","keep","initial_default","D. apalachicolae","8","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::41","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0107","keep","initial_default","D. apalachicolae","9","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::10","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0108","keep","initial_default","D. apalachicolae","11","Process_356_raw_green.ome.tiff::tile_y032768_x024576.tiff::27","Process_356_raw_green.ome.tiff","tile_y032768_x024576.tiff"
"apalachicolae-0109","keep","initial_default","D. apalachicolae","12","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::31","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0110","keep","initial_default","D. apalachicolae","13","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::16","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0111","keep","initial_default","D. apalachicolae","14","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::23","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0112","keep","initial_default","D. apalachicolae","16","Process_356_raw_green.ome.tiff::tile_y024576_x032768.tiff::15","Process_356_raw_green.ome.tiff","tile_y024576_x032768.tiff"
"apalachicolae-0113","keep","initial_default","D. apalachicolae","17","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::20","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0114","keep","initial_default","D. apalachicolae","18","Process_356_raw_green.ome.tiff::tile_y000000_x028672.tiff::7","Process_356_raw_green.ome.tiff","tile_y000000_x028672.tiff"
"apalachicolae-0115","keep","initial_default","D. apalachicolae","19","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::30","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0116","keep","initial_default","D. apalachicolae","20","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::12","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0117","keep","initial_default","D. apalachicolae","21","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::12","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0118","keep","initial_default","D. apalachicolae","22","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::27","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0119","keep","initial_default","D. apalachicolae","23","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::50","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0120","keep","initial_default","D. apalachicolae","24","Process_356_raw_green.ome.tiff::tile_y024576_x032768.tiff::9","Process_356_raw_green.ome.tiff","tile_y024576_x032768.tiff"
"apalachicolae-0121","keep","initial_default","D. apalachicolae","25","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::4","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0122","keep","initial_default","D. apalachicolae","26","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::31","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0123","keep","initial_default","D. apalachicolae","27","Process_356_raw_green.ome.tiff::tile_y016384_x004096.tiff::1","Process_356_raw_green.ome.tiff","tile_y016384_x004096.tiff"
"apalachicolae-0124","keep","initial_default","D. apalachicolae","28","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::8","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0125","keep","initial_default","D. apalachicolae","29","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::28","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0126","keep","initial_default","D. apalachicolae","30","Process_356_raw_green.ome.tiff::tile_y032768_x024576.tiff::65","Process_356_raw_green.ome.tiff","tile_y032768_x024576.tiff"
"apalachicolae-0127","keep","initial_default","D. apalachicolae","31","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::18","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0128","keep","initial_default","D. apalachicolae","32","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::16","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0129","keep","initial_default","D. apalachicolae","33","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::7","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0130","keep","initial_default","D. apalachicolae","34","Process_356_raw_green.ome.tiff::tile_y032768_x024576.tiff::29","Process_356_raw_green.ome.tiff","tile_y032768_x024576.tiff"
"apalachicolae-0131","keep","initial_default","D. apalachicolae","35","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::15","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0132","keep","initial_default","D. apalachicolae","36","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::27","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0133","keep","initial_default","D. apalachicolae","37","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::26","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0134","keep","initial_default","D. apalachicolae","38","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::5","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0135","keep","initial_default","D. apalachicolae","39","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::26","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0136","keep","initial_default","D. apalachicolae","40","Process_356_raw_green.ome.tiff::tile_y020480_x004096.tiff::18","Process_356_raw_green.ome.tiff","tile_y020480_x004096.tiff"
"apalachicolae-0137","keep","initial_default","D. apalachicolae","41","Process_356_raw_green.ome.tiff::tile_y024576_x032768.tiff::12","Process_356_raw_green.ome.tiff","tile_y024576_x032768.tiff"
"apalachicolae-0138","keep","initial_default","D. apalachicolae","42","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::4","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0139","keep","initial_default","D. apalachicolae","43","Process_356_raw_green.ome.tiff::tile_y032768_x016384.tiff::11","Process_356_raw_green.ome.tiff","tile_y032768_x016384.tiff"
"apalachicolae-0140","keep","initial_default","D. apalachicolae","44","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::22","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0141","keep","initial_default","D. apalachicolae","45","Process_356_raw_green.ome.tiff::tile_y032768_x016384.tiff::27","Process_356_raw_green.ome.tiff","tile_y032768_x016384.tiff"
"apalachicolae-0142","keep","initial_default","D. apalachicolae","46","Process_356_raw_green.ome.tiff::tile_y020480_x000000.tiff::3","Process_356_raw_green.ome.tiff","tile_y020480_x000000.tiff"
"apalachicolae-0143","keep","initial_default","D. apalachicolae","47","Process_356_raw_green.ome.tiff::tile_y032768_x016384.tiff::1","Process_356_raw_green.ome.tiff","tile_y032768_x016384.tiff"
"apalachicolae-0144","keep","initial_default","D. apalachicolae","48","Process_356_raw_green.ome.tiff::tile_y028672_x008192.tiff::42","Process_356_raw_green.ome.tiff","tile_y028672_x008192.tiff"
"apalachicolae-0145","keep","initial_default","D. apalachicolae","49","Process_356_raw_green.ome.tiff::tile_y008192_x036864.tiff::3","Process_356_raw_green.ome.tiff","tile_y008192_x036864.tiff"
"apalachicolae-0146","keep","initial_default","D. apalachicolae","50","Process_356_raw_green.ome.tiff::tile_y016384_x012288.tiff::37","Process_356_raw_green.ome.tiff","tile_y016384_x012288.tiff"
"apalachicolae-0147","keep","initial_default","D. apalachicolae","51","Process_356_raw_green.ome.tiff::tile_y032768_x024576.tiff::21","Process_356_raw_green.ome.tiff","tile_y032768_x024576.tiff"
